"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2022","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"05/10/2022","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"05/09/2022","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"05/06/2022","457,500.00","457,500.00","460,000.00","455,000.00","","0.00%"
"05/05/2022","457,500.00","457,500.00","460,000.00","455,000.00","","-1.08%"
"04/29/2022","462,500.00","462,500.00","465,000.00","460,000.00","","0.00%"
"04/28/2022","462,500.00","462,500.00","465,000.00","460,000.00","","-1.07%"
"04/27/2022","467,500.00","467,500.00","470,000.00","465,000.00","","-0.85%"
"04/26/2022","471,500.00","471,500.00","474,000.00","469,000.00","","-0.63%"
"04/25/2022","474,500.00","474,500.00","477,000.00","472,000.00","","-1.04%"
"04/22/2022","479,500.00","479,500.00","482,000.00","477,000.00","","-0.21%"
"04/21/2022","480,500.00","480,500.00","483,000.00","478,000.00","","0.00%"
"04/20/2022","480,500.00","480,500.00","483,000.00","478,000.00","","-0.41%"
"04/19/2022","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"04/18/2022","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"04/15/2022","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"04/14/2022","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"04/13/2022","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"04/12/2022","482,500.00","482,500.00","485,000.00","480,000.00","","0.00%"
"04/11/2022","482,500.00","482,500.00","485,000.00","480,000.00","","-2.82%"
"04/08/2022","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"04/07/2022","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"04/06/2022","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"04/01/2022","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"03/31/2022","496,500.00","496,500.00","499,000.00","494,000.00","","0.00%"
"03/30/2022","496,500.00","0.00","499,000.00","494,000.00","","-0.20%"
"03/29/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/28/2022","497,500.00","0.00","500,000.00","495,000.00","","0.00%"
"03/25/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/24/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/23/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/22/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/21/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/18/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/17/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/16/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.00%"
"03/15/2022","497,500.00","497,500.00","500,000.00","495,000.00","","0.81%"
"03/14/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/11/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/10/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/09/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/08/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/07/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/04/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/03/2022","493,500.00","493,500.00","496,000.00","491,000.00","","0.00%"
"03/02/2022","493,500.00","493,500.00","496,000.00","491,000.00","","2.07%"
"03/01/2022","483,500.00","483,500.00","486,000.00","481,000.00","","0.00%"
"02/28/2022","483,500.00","483,500.00","486,000.00","481,000.00","","0.83%"
"02/25/2022","479,500.00","479,500.00","482,000.00","477,000.00","","1.27%"
"02/24/2022","473,500.00","473,500.00","476,000.00","471,000.00","","2.82%"
"02/23/2022","460,500.00","460,500.00","463,000.00","458,000.00","","2.91%"
"02/22/2022","447,500.00","447,500.00","450,000.00","445,000.00","","0.00%"
"02/21/2022","447,500.00","447,500.00","450,000.00","445,000.00","","2.29%"
"02/18/2022","437,500.00","437,500.00","440,000.00","435,000.00","","2.58%"
"02/17/2022","426,500.00","426,500.00","429,000.00","424,000.00","","2.90%"
"02/16/2022","414,500.00","414,500.00","417,000.00","412,000.00","","2.98%"
"02/15/2022","402,500.00","402,500.00","405,000.00","400,000.00","","1.26%"
"02/14/2022","397,500.00","397,500.00","400,000.00","395,000.00","","1.27%"
"02/11/2022","392,500.00","392,500.00","395,000.00","390,000.00","","2.61%"
"02/10/2022","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"02/09/2022","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"02/08/2022","382,500.00","382,500.00","385,000.00","380,000.00","","0.00%"
"02/07/2022","382,500.00","382,500.00","385,000.00","380,000.00","","1.32%"
"01/28/2022","377,500.00","377,500.00","380,000.00","375,000.00","","2.72%"
"01/27/2022","367,500.00","367,500.00","370,000.00","365,000.00","","0.00%"
"01/26/2022","367,500.00","367,500.00","370,000.00","365,000.00","","0.00%"
"01/25/2022","367,500.00","367,500.00","370,000.00","365,000.00","","0.00%"
"01/24/2022","367,500.00","367,500.00","369,000.00","364,000.00","","2.51%"
"01/21/2022","358,500.00","358,500.00","361,000.00","356,000.00","","2.87%"
"01/20/2022","348,500.00","348,500.00","351,000.00","346,000.00","","2.35%"
"01/19/2022","340,500.00","340,500.00","343,000.00","338,000.00","","2.41%"
"01/18/2022","332,500.00","332,500.00","335,000.00","330,000.00","","1.53%"
"01/17/2022","327,500.00","327,500.00","330,000.00","325,000.00","","0.00%"
"01/14/2022","327,500.00","327,500.00","330,000.00","325,000.00","","0.00%"
"01/13/2022","327,500.00","327,500.00","330,000.00","325,000.00","","1.55%"
"01/12/2022","322,500.00","322,500.00","325,000.00","320,000.00","","2.54%"
"01/11/2022","314,500.00","314,500.00","317,000.00","312,000.00","","2.61%"
"01/10/2022","306,500.00","306,500.00","309,000.00","304,000.00","","2.68%"
"01/07/2022","298,500.00","298,500.00","301,000.00","296,000.00","","2.75%"
"01/06/2022","290,500.00","290,500.00","293,000.00","288,000.00","","2.83%"
"01/05/2022","282,500.00","282,500.00","285,000.00","280,000.00","","1.80%"
"01/04/2022","277,500.00","277,500.00","280,000.00","275,000.00","","0.00%"
"12/31/2021","277,500.00","277,500.00","280,000.00","275,000.00","","1.83%"
"12/30/2021","272,500.00","272,500.00","275,000.00","270,000.00","","1.49%"
"12/29/2021","268,500.00","268,500.00","271,000.00","266,000.00","","0.00%"
"12/28/2021","268,500.00","268,500.00","271,000.00","266,000.00","","0.00%"
"12/27/2021","268,500.00","268,500.00","271,000.00","266,000.00","","2.68%"
"12/24/2021","261,500.00","261,500.00","264,000.00","259,000.00","","2.75%"
"12/23/2021","254,500.00","254,500.00","257,000.00","252,000.00","","2.83%"
"12/22/2021","247,500.00","247,500.00","250,000.00","245,000.00","","0.00%"
"12/21/2021","247,500.00","247,500.00","250,000.00","245,000.00","","2.06%"
"12/20/2021","242,500.00","242,500.00","245,000.00","240,000.00","","2.97%"
"12/17/2021","235,500.00","235,500.00","238,000.00","233,000.00","","1.29%"
"12/16/2021","232,500.00","232,500.00","235,000.00","230,000.00","","0.87%"
"12/15/2021","230,500.00","230,500.00","233,000.00","228,000.00","","1.32%"
"12/14/2021","227,500.00","227,500.00","230,000.00","225,000.00","","0.00%"
"12/13/2021","227,500.00","227,500.00","230,000.00","225,000.00","","2.25%"
"12/10/2021","222,500.00","222,500.00","225,000.00","220,000.00","","2.77%"
"12/09/2021","216,500.00","216,500.00","219,000.00","214,000.00","","2.85%"
"12/08/2021","210,500.00","210,500.00","213,000.00","208,000.00","","2.93%"
"12/07/2021","204,500.00","204,500.00","207,000.00","202,000.00","","0.00%"
"12/06/2021","204,500.00","204,500.00","207,000.00","202,000.00","","0.00%"
"12/03/2021","204,500.00","204,500.00","207,000.00","202,000.00","","0.99%"
"12/02/2021","202,500.00","202,500.00","205,000.00","200,000.00","","1.00%"
"12/01/2021","200,500.00","200,500.00","203,000.00","198,000.00","","1.01%"
"11/30/2021","198,500.00","198,500.00","201,000.00","196,000.00","","0.00%"
"11/29/2021","198,500.00","198,500.00","201,000.00","196,000.00","","0.00%"
"11/26/2021","198,500.00","198,500.00","201,000.00","196,000.00","","0.51%"
"11/25/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/24/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/23/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/22/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/19/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/18/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/17/2021","197,500.00","197,500.00","200,000.00","195,000.00","","0.00%"
"11/16/2021","197,500.00","197,500.00","200,000.00","195,000.00","","1.02%"
"11/15/2021","195,500.00","195,500.00","198,000.00","193,000.00","","0.00%"
"11/12/2021","195,500.00","195,500.00","198,000.00","193,000.00","","0.00%"
"11/11/2021","195,500.00","195,500.00","198,000.00","193,000.00","","0.00%"
"11/10/2021","195,500.00","195,500.00","198,000.00","193,000.00","","0.51%"
"11/09/2021","194,500.00","194,500.00","197,000.00","192,000.00","","0.00%"
"11/08/2021","194,500.00","194,500.00","197,000.00","192,000.00","","0.00%"
"11/05/2021","194,500.00","194,500.00","197,000.00","192,000.00","","0.00%"
"11/04/2021","194,500.00","194,500.00","197,000.00","192,000.00","","0.00%"
"11/03/2021","194,500.00","194,500.00","197,000.00","192,000.00","","0.00%"
"11/02/2021","194,500.00","194,500.00","197,000.00","192,000.00","","1.04%"
"11/01/2021","192,500.00","192,500.00","195,000.00","190,000.00","","0.00%"
"10/29/2021","192,500.00","192,500.00","195,000.00","190,000.00","","0.00%"
"10/28/2021","192,500.00","192,500.00","195,000.00","190,000.00","","0.52%"
"10/27/2021","191,500.00","191,500.00","194,000.00","189,000.00","","0.52%"
"10/26/2021","190,500.00","190,500.00","193,000.00","188,000.00","","2.70%"
"10/25/2021","185,500.00","185,500.00","188,000.00","183,000.00","","1.64%"
"10/22/2021","182,500.00","182,500.00","185,000.00","180,000.00","","0.00%"
"10/21/2021","182,500.00","182,500.00","185,000.00","180,000.00","","0.83%"
"10/20/2021","181,000.00","181,000.00","182,000.00","180,000.00","","0.00%"
"10/19/2021","181,000.00","181,000.00","182,000.00","180,000.00","","0.00%"
"10/18/2021","181,000.00","181,000.00","182,000.00","180,000.00","","0.00%"
