"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2017","121.80","124.15","124.15","120.94","","0.36%"
"09/01/2017","121.36","118.75","121.96","118.67","","1.99%"
"08/31/2017","118.99","117.28","119.04","116.81","","1.87%"
"08/30/2017","116.81","117.96","118.92","116.64","","-1.09%"
"08/29/2017","118.10","119.28","119.81","115.86","","1.93%"
"08/28/2017","115.86","115.86","115.86","115.86","","0.00%"
"08/25/2017","115.86","117.89","118.48","115.14","","-2.21%"
"08/24/2017","118.48","118.47","118.82","117.18","","0.72%"
"08/23/2017","117.63","114.43","117.90","113.32","","2.13%"
"08/22/2017","115.18","114.51","116.58","113.90","","0.88%"
"08/21/2017","114.18","113.17","114.58","110.82","","3.03%"
"08/18/2017","110.82","108.00","111.56","107.95","","2.37%"
"08/17/2017","108.25","108.86","109.69","107.98","","-0.31%"
"08/16/2017","108.59","104.95","109.24","104.75","","3.97%"
"08/15/2017","104.44","105.25","106.06","104.39","","-0.96%"
"08/14/2017","105.45","107.37","107.67","104.81","","-2.01%"
"08/11/2017","107.61","109.21","110.23","106.49","","-2.97%"
"08/10/2017","110.90","109.26","110.91","108.34","","2.08%"
"08/09/2017","108.64","108.78","109.36","107.35","","1.20%"
"08/08/2017","107.35","104.59","107.35","103.64","","2.22%"
"08/07/2017","105.02","103.54","105.02","103.48","","1.45%"
"08/04/2017","103.52","104.55","105.16","102.83","","-1.24%"
"08/03/2017","104.82","105.26","105.46","103.59","","0.28%"
"08/02/2017","104.53","103.23","104.53","102.42","","0.56%"
"08/01/2017","103.95","102.40","104.01","101.89","","0.72%"
"07/31/2017","103.21","104.60","104.62","102.96","","0.10%"
"07/28/2017","103.11","102.90","104.04","101.31","","0.68%"
"07/27/2017","102.41","101.23","103.26","100.88","","0.88%"
"07/26/2017","101.52","100.42","101.92","99.64","","0.39%"
"07/25/2017","101.13","98.85","101.21","98.66","","2.34%"
"07/24/2017","98.82","96.80","98.82","96.22","","2.70%"
"07/21/2017","96.22","96.45","97.92","95.97","","0.26%"
"07/20/2017","95.97","97.71","97.99","95.69","","-1.61%"
"07/19/2017","97.54","97.94","98.86","97.46","","-1.34%"
"07/18/2017","98.86","97.69","98.86","96.67","","1.88%"
"07/17/2017","97.04","96.73","98.37","96.68","","0.24%"
"07/14/2017","96.81","92.90","96.81","92.85","","3.97%"
"07/13/2017","93.11","93.61","93.81","92.63","","0.05%"
"07/12/2017","93.06","92.78","93.88","92.31","","0.81%"
"07/11/2017","92.31","90.80","92.88","90.75","","1.44%"
"07/10/2017","91.00","90.95","91.36","89.71","","0.86%"
"07/07/2017","90.22","91.41","91.80","90.11","","-1.72%"
"07/06/2017","91.80","92.35","92.68","91.80","","-0.95%"
"07/05/2017","92.68","92.98","93.11","91.76","","-2.46%"
"07/03/2017","95.02","95.56","95.56","94.11","","-0.04%"
"06/30/2017","95.06","93.59","95.06","93.59","","1.06%"
"06/29/2017","94.06","94.19","94.80","93.72","","0.20%"
"06/28/2017","93.87","93.16","94.08","92.88","","0.12%"
"06/27/2017","93.76","91.61","93.76","91.36","","2.63%"
"06/26/2017","91.36","92.32","92.65","91.23","","-0.64%"
"06/23/2017","91.95","91.64","93.46","91.34","","0.67%"
"06/22/2017","91.34","90.95","92.05","90.17","","0.18%"
"06/21/2017","91.18","89.87","91.31","89.31","","2.09%"
"06/20/2017","89.31","91.28","91.99","89.31","","-2.10%"
"06/19/2017","91.23","89.87","92.34","89.87","","0.76%"
"06/16/2017","90.54","90.60","91.04","89.63","","1.02%"
"06/15/2017","89.63","90.22","90.83","89.63","","-1.05%"
"06/14/2017","90.58","88.93","90.58","88.83","","1.63%"
"06/13/2017","89.13","89.23","89.45","88.02","","0.04%"
"06/12/2017","89.09","90.82","91.61","88.91","","-2.10%"
"06/09/2017","91.00","89.53","91.06","89.17","","1.87%"
"06/08/2017","89.33","89.28","90.28","89.16","","0.02%"
"06/07/2017","89.31","90.71","90.86","89.26","","-0.65%"
"06/06/2017","89.89","90.10","91.29","89.69","","-0.52%"
"06/05/2017","90.36","89.80","90.71","89.69","","-0.08%"
"06/02/2017","90.43","89.16","90.46","88.22","","0.86%"
"06/01/2017","89.66","90.41","91.00","89.39","","-1.47%"
"05/31/2017","91.00","92.34","92.46","89.49","","-1.58%"
"05/30/2017","92.46","92.19","93.08","91.65","","0.36%"
"05/26/2017","92.13","92.06","92.43","91.52","","0.44%"
"05/25/2017","91.73","92.77","93.25","91.73","","-0.66%"
"05/24/2017","92.34","94.50","94.83","92.19","","-2.63%"
"05/23/2017","94.83","95.36","95.64","94.12","","-0.57%"
"05/22/2017","95.37","95.57","95.90","94.91","","0.34%"
"05/19/2017","95.05","92.67","95.80","92.57","","2.05%"
"05/18/2017","93.14","91.83","93.55","91.32","","-0.44%"
"05/17/2017","93.55","93.30","94.09","92.57","","1.06%"
"05/16/2017","92.57","93.18","93.75","91.91","","-1.26%"
"05/15/2017","93.75","94.96","95.23","93.41","","-0.91%"
"05/12/2017","94.61","93.99","95.39","93.97","","0.00%"
"05/11/2017","94.61","92.87","95.29","92.63","","2.14%"
"05/10/2017","92.63","93.61","94.07","92.17","","-1.04%"
"05/09/2017","93.60","92.59","94.65","92.56","","0.73%"
"05/08/2017","92.92","91.60","93.33","91.50","","0.04%"
"05/05/2017","92.88","91.35","93.20","90.54","","1.40%"
"05/04/2017","91.60","93.99","94.04","91.22","","-2.32%"
"05/03/2017","93.78","96.38","96.69","93.61","","-3.01%"
"05/02/2017","96.69","97.22","97.22","96.46","","0.65%"
"05/01/2017","96.07","96.07","96.07","96.07","","0.00%"
"04/28/2017","96.07","95.67","97.53","94.90","","1.23%"
"04/27/2017","94.90","93.71","94.90","93.44","","1.14%"
"04/26/2017","93.83","94.78","95.06","93.83","","-0.97%"
"04/25/2017","94.75","94.63","94.98","93.83","","0.65%"
"04/24/2017","94.14","94.96","95.52","94.00","","-0.94%"
"04/21/2017","95.03","96.38","97.25","95.03","","-1.44%"
"04/20/2017","96.42","95.39","97.18","94.91","","1.52%"
"04/19/2017","94.98","96.20","96.97","94.73","","0.33%"
"04/18/2017","94.67","98.80","99.18","94.67","","-4.55%"
"04/17/2017","99.18","99.18","99.18","99.18","","0.00%"
"04/13/2017","99.18","99.39","100.15","98.62","","0.14%"
"04/12/2017","99.04","100.63","100.71","98.86","","-1.08%"
"04/11/2017","100.12","102.83","103.68","99.38","","-3.36%"
"04/10/2017","103.60","103.54","103.90","102.47","","-0.03%"
"04/07/2017","103.63","103.33","104.00","101.14","","0.98%"
"04/06/2017","102.62","104.66","105.61","102.39","","-2.10%"
"04/05/2017","104.82","103.41","105.02","101.59","","3.18%"
"04/04/2017","101.59","100.24","101.61","99.32","","1.31%"
"04/03/2017","100.28","101.59","102.62","100.27","","-1.78%"
"03/31/2017","102.10","102.26","103.23","100.75","","-1.09%"
"03/30/2017","103.23","101.49","103.33","101.24","","0.91%"
"03/29/2017","102.30","101.81","102.77","99.98","","0.48%"
"03/28/2017","101.81","100.75","101.81","99.40","","2.30%"
"03/27/2017","99.52","98.86","100.57","98.78","","-1.04%"
"03/24/2017","100.57","101.62","102.21","100.14","","-1.60%"
"03/23/2017","102.21","103.03","103.08","101.49","","0.10%"
"03/22/2017","102.11","101.75","103.54","101.09","","-1.38%"
"03/21/2017","103.54","103.41","104.35","103.08","","-0.06%"
"03/20/2017","103.60","104.64","104.71","102.87","","-0.94%"
"03/17/2017","104.58","104.46","104.94","103.40","","0.39%"
"03/16/2017","104.17","104.89","105.40","103.65","","0.14%"
"03/15/2017","104.02","104.24","105.41","103.83","","-0.26%"
"03/14/2017","104.29","103.69","104.97","102.52","","0.58%"
"03/13/2017","103.69","102.55","104.84","102.50","","2.75%"
"03/10/2017","100.91","103.37","103.83","100.56","","-2.52%"
"03/09/2017","103.52","103.56","104.32","102.54","","-0.53%"
"03/08/2017","104.07","108.57","109.08","103.86","","-4.19%"
"03/07/2017","108.62","112.20","112.46","108.52","","-4.06%"
"03/06/2017","113.22","112.89","113.22","111.67","","0.93%"
"03/03/2017","112.18","110.80","112.18","110.03","","1.95%"
"03/02/2017","110.03","112.09","112.60","109.95","","-2.28%"
"03/01/2017","112.60","112.41","113.41","111.69","","0.45%"
