"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2017","205.28","201.05","205.62","201.05","","2.10%"
"06/20/2017","201.05","205.39","207.11","200.94","","-2.11%"
"06/19/2017","205.39","203.84","208.07","201.78","","0.76%"
"06/16/2017","203.84","201.78","204.98","201.78","","1.02%"
"06/15/2017","201.78","203.95","204.41","201.78","","-1.06%"
"06/14/2017","203.95","200.67","203.99","199.99","","1.63%"
"06/13/2017","200.67","199.68","201.51","197.97","","0.08%"
"06/12/2017","200.51","204.82","206.19","199.56","","-2.07%"
"06/09/2017","204.74","200.97","204.86","200.51","","1.92%"
"06/08/2017","200.89","200.85","203.13","199.82","","0.06%"
"06/07/2017","200.77","202.07","204.25","200.77","","-0.61%"
"06/06/2017","202.00","202.47","205.21","201.44","","-0.51%"
"06/05/2017","203.04","203.22","203.79","201.50","","-0.09%"
"06/02/2017","203.22","201.49","203.22","198.29","","0.86%"
"06/01/2017","201.49","204.48","204.48","200.82","","-1.46%"
"05/31/2017","204.48","207.76","208.79","201.13","","-1.58%"
"05/30/2017","207.76","207.03","209.20","205.63","","0.35%"
"05/26/2017","207.03","206.92","207.72","205.67","","0.44%"
"05/25/2017","206.12","207.50","209.55","206.01","","-0.67%"
"05/24/2017","207.50","213.11","213.45","207.16","","-2.63%"
"05/23/2017","213.11","214.31","215.11","211.33","","-0.56%"
"05/22/2017","214.31","213.60","215.56","213.14","","0.33%"
"05/19/2017","213.60","209.30","215.36","207.59","","2.05%"
"05/18/2017","209.30","210.21","210.21","205.19","","-0.43%"
"05/17/2017","210.21","208.02","211.45","207.56","","1.05%"
"05/16/2017","208.02","209.53","210.67","206.33","","-1.26%"
"05/15/2017","210.67","212.59","214.08","208.94","","-0.90%"
"05/12/2017","212.59","212.60","214.43","211.23","","0.00%"
"05/11/2017","212.60","208.15","214.20","207.46","","2.18%"
"05/10/2017","208.06","210.26","211.28","206.94","","-1.00%"
"05/09/2017","210.17","208.63","212.51","207.60","","0.78%"
"05/08/2017","208.54","208.46","209.49","205.14","","0.08%"
"05/05/2017","208.37","205.47","209.36","202.96","","1.46%"
"05/04/2017","205.38","210.26","211.75","204.43","","-2.32%"
"05/03/2017","210.26","216.80","217.71","209.94","","-3.02%"
"05/02/2017","216.80","216.01","218.29","215.55","","0.63%"
"05/01/2017","215.44","215.44","215.44","215.44","","0.00%"
"04/28/2017","215.44","212.81","218.75","212.58","","1.24%"
"04/27/2017","212.81","210.40","213.60","209.48","","1.15%"
"04/26/2017","210.40","212.47","213.15","210.18","","-0.97%"
"04/25/2017","212.47","211.67","213.04","210.41","","0.65%"
"04/24/2017","211.09","213.09","215.27","210.81","","-0.94%"
"04/21/2017","213.09","216.21","218.04","213.01","","-1.44%"
"04/20/2017","216.21","212.97","218.00","212.74","","1.52%"
"04/19/2017","212.97","212.27","217.41","212.27","","0.33%"
"04/18/2017","212.27","221.07","221.87","212.27","","-4.57%"
"04/17/2017","222.44","222.44","222.44","222.44","","0.00%"
"04/13/2017","222.44","221.45","224.65","220.30","","0.19%"
"04/12/2017","222.02","224.43","225.80","221.57","","-1.03%"
"04/11/2017","224.32","229.61","232.36","222.64","","-3.32%"
"04/10/2017","232.02","232.09","232.77","229.46","","0.02%"
"04/07/2017","231.98","229.72","233.49","226.41","","1.03%"
"04/06/2017","229.62","234.52","236.35","229.04","","-2.09%"
"04/05/2017","234.52","227.20","234.97","227.20","","3.17%"
"04/04/2017","227.31","224.38","227.70","222.21","","1.31%"
"04/03/2017","224.38","228.45","229.71","223.42","","-1.78%"
"03/31/2017","228.45","228.68","230.62","225.37","","-1.09%"
"03/30/2017","230.96","228.90","231.18","226.50","","0.90%"
"03/29/2017","228.90","227.79","230.07","226.30","","0.49%"
"03/28/2017","227.79","222.67","228.38","222.33","","2.30%"
"03/27/2017","222.67","225.02","225.94","220.11","","-1.04%"
"03/24/2017","225.02","228.68","228.80","224.00","","-1.60%"
"03/23/2017","228.68","228.46","230.63","227.09","","0.10%"
"03/22/2017","228.46","231.67","231.67","226.07","","-1.39%"
"03/21/2017","231.67","231.79","233.51","230.65","","-0.05%"
"03/20/2017","231.79","233.99","235.02","230.22","","-0.94%"
"03/17/2017","233.99","233.08","234.79","231.14","","0.39%"
"03/16/2017","233.08","232.75","235.95","231.95","","0.14%"
"03/15/2017","232.75","233.34","235.85","232.43","","-0.25%"
"03/14/2017","233.34","232.00","234.86","229.38","","0.58%"
"03/13/2017","232.00","225.79","234.59","225.79","","2.79%"
"03/10/2017","225.70","231.53","233.02","225.02","","-2.48%"
"03/09/2017","231.44","232.67","233.35","228.32","","-0.49%"
"03/08/2017","232.58","242.78","244.83","230.44","","-4.17%"
"03/07/2017","242.69","252.98","252.98","242.24","","-4.04%"
"03/06/2017","252.90","250.55","252.95","249.41","","0.94%"
"03/03/2017","250.55","245.76","251.24","245.76","","1.95%"
"03/02/2017","245.76","251.51","252.42","245.45","","-2.29%"
