DATE,url,tone,upstream,downstream
2017-05-15 13:15:00,http://www.military-technologies.net/2017/05/15/lithium-energy-products-commences-csamtmt-at-the-jackpot-lake-property-nevada-to-quantify-brine-aquifers-depth-and-extent/,0.29585798816568,1,1
2017-05-15 13:15:00,http://www.stockhouse.com/news/press-releases/2017/05/15/lithium-energy-products-commences-csamt-mt-at-the-jackpot-lake-property-nevada,0.291545189504373,False,False
2017-05-15 16:15:00,http://www.marketwatch.com/story/lithium-opens-voting-for-2017-lithy-awards-2017-05-15,7.21311475409836,1,1
2017-05-15 17:00:00,http://www.prnewswire.com/news-releases/lithium-opens-voting-for-2017-lithy-awards-300457299.html,7.39495798319328,False,False
2017-05-15 23:00:00,http://www.einnews.com/pr_news/381298935/flux-power-doubles-sales-of-lithium-ion-forklift-batteries-in-q3-17-posts-updated-presentation-to-website,1.5130674002751,False,False
2017-05-16 10:30:00,https://seekingalpha.com/article/4073613-top-5-lithium-miners-buy,1.02905569007264,True,True
2017-05-18 11:45:00,http://www.einnews.com/pr_news/381781977/nemaska-lithium-receives-new-patents-or-allowances-in-canada-australia-and-united-states,1.42387732749179,True,True
2017-05-23 07:45:00,http://www.proactiveinvestors.com.au/companies/news/178166/lithium-consolidated-mineral-exploration-boasts-nevada-lithium-178166.html,0.0,1,1
2017-05-23 13:30:00,http://www.prnewswire.com/news-releases/lithium-and-cobalt-markets-continue-to-grow-due-to-rechargeable-batteries-623839774.html,1.5169194865811,True,True
2017-05-24 21:45:00,http://www.coolsocial.net/sites/www/evlithiumbattery.com.html,2.33766233766234,False,False
2017-05-26 12:45:00,http://www.einnews.com/pr_news/383318515/global-power-lithium-battery-market-2017-research-review-market-dynamics-key-players-segmentation-forecast-2022,-0.103412616339193,1,1
2017-05-26 12:45:00,http://energy.einnews.com/pr_news/383318515/global-power-lithium-battery-market-2017-research-review-market-dynamics-key-players-segmentation-forecast-2022,-0.0998003992015968,1,1
2017-05-26 22:45:00,http://investingnews.com/company-profiles/portofino-resources-lithium-argentina-catamarca/,1.796875,True,False
2017-05-28 00:30:00,http://buildon.com/solar-panels/suaoki-400wh120000mah-portable-solar-generator-lithium-ion-power-source-power/,0.765864332603939,False,False
2017-05-29 09:30:00,http://www.marketwatch.com/story/lithium-energy-products-reports-on-the-results-of-gravitational-survey-on-the-jackpot-lake-property-nevada-2017-05-29,-0.125944584382871,1,1
2017-05-29 09:30:00,http://www.stockhouse.com/news/press-releases/2017/05/29/lithium-energy-products-reports-on-the-results-of-gravitational-survey-on-the,-0.124843945068664,False,False
2017-05-29 15:30:00,http://www.einnews.com/pr_news/383803079/critical-elements-successfully-completes-pilot-plant-work-for-lithium-carbonate-conversion,1.10497237569061,True,False
2017-05-29 15:30:00,http://investingnews.com/daily/resource-investing/critical-metals-investing/graphite-investing/magnis-resources-new-york-lithium-ion-gigafactory-huron-campus/,2.36530880420499,1,1
2017-05-29 16:00:00,https://seekingalpha.com/article/4077171-let-leading-lithium-producer-recharge-portfolio,0.717213114754099,True,False
2017-05-30 13:45:00,http://energy.einnews.com/pr_news/383954018/liberty-one-lithium-appoints-patrick-whibley-to-board,2.25563909774436,False,False
2017-05-30 16:45:00,http://www.einnews.com/pr_news/383988554/advantage-lithium-announces-company-tier-reclassification,1.97841726618705,True,False
2017-05-30 17:45:00,http://www.prnewswire.com/news-releases/lithium-enters-into-definitive-agreement-to-be-acquired-by-vista-equity-partners-300465496.html,4.25894378194208,False,False
2017-05-31 05:30:00,https://www.pehub.com/2017/05/vista-to-acquire-lithium-technologies/,3.87096774193548,False,False
2017-05-31 06:15:00,http://www.spacedaily.com/reports/Graphene_nanotube_hybrid_boosts_lithium_metal_batteries_999.html,-0.314465408805031,True,True
2017-05-31 13:00:00,http://www.einnews.com/pr_news/384147127/gold-investment-letter-new-blog-report-junior-lithium-ceo-interview-updates-on-lix-lac,4.40251572327044,False,False
2017-05-31 13:45:00,http://www.prnewswire.com/news-releases/the-importance-of-cobalt-in-the-lithium-battery-market-625486594.html,0.942460317460317,True,True
2017-06-05 13:00:00,http://www.einnews.com/pr_news/385024849/wealth-receives-positive-geophysical-results-at-laguna-verde-lithium-project-chile,1.47058823529412,False,False
2017-06-05 20:15:00,http://www.prnewswire.com/news-releases/the-growth-of-lithium-and-cobalt-demand-from-electric-vehicles-626486921.html,1.12419700214133,True,True
2017-06-06 08:00:00,http://www.einnews.com/pr_news/385197083/biosolar-signs-a-joint-development-agreement-with-leading-lithium-ion-battery-manufacturer,2.35849056603774,False,True
2017-06-06 15:15:00,https://www.pr-inside.com/frontier-lithium-signs-exploration-agreement-with--r4602822.htm,1.94174757281553,False,False
2017-06-06 15:15:00,https://www.pr-inside.com/lithium-corporation-receives-permit-for-work-on-bc-r4602821.htm,1.30932896890344,False,False
2017-06-07 12:45:00,http://www.finanznachrichten.de/nachrichten-2017-06/40904751-sourcinglink-net-succeeds-in-additional-lithium-exploration-256.htm,-0.666666666666667,False,False
2017-06-07 13:00:00,http://www.einnews.com/pr_news/385450897/sourcinglink-net-succeeds-in-additional-lithium-exploration,-0.413223140495868,False,False
2017-06-07 15:45:00,http://www.finanznachrichten.de/nachrichten-2017-06/40906875-lithium-americas-closes-us-dollar-172-million-strategic-financing-with-ganfeng-lithium-256.htm,1.34228187919463,True,False
2017-06-07 15:45:00,http://www.marketwatch.com/story/lithium-americas-closes-us172-million-strategic-financing-with-ganfeng-lithium-2017-06-07,1.49051490514905,1,1
2017-06-07 16:00:00,http://www.stockhouse.com/news/press-releases/2017/06/07/lithium-americas-closes-us-172-million-strategic-financing-with-ganfeng-lithium,1.64158686730506,False,False
2017-06-07 18:45:00,https://finnewsdaily.com/investors-looking-closely-at-argentina-lithium-energy-corporation-pnxlf/,-0.367985280588776,1,1
2017-06-07 19:30:00,http://www.finanznachrichten.de/nachrichten-2017-06/40908492-stock-report-two-lithium-stocks-looking-to-make-their-mark-cash-in-200.htm,-0.238663484486874,False,False
2017-06-07 20:00:00,http://www.finanznachrichten.de/nachrichten-2017-06/40908605-navitas-systems-announces-first-ul-recognized-starlifter-lithium-batteries-for-both-the-heavy-duty-class-1-and-2-lift-truck-market-200.htm,0.394321766561514,False,True
2017-06-07 20:30:00,https://mrtopstep.com/beyond-tesla-2-lithium-stocks-to-buy-now/,1.75267770204479,1,1
2017-06-07 21:15:00,http://www.ssuchronicle.com/2017/06/07/navitas-systems-announces-first-ul-recognized-starliftertm-lithium-batteries-for-both-the-heavy-duty-class-1-and-2-lift-truck-market/,0.15600624024961,1,1
2017-06-08 14:00:00,http://investingnews.com/company-profiles/lithium-northwest-territories-utah-nevada-equitorial-exploration/,0.743034055727554,False,False
2017-06-08 23:00:00,https://www.benzinga.com/pressreleases/17/06/n9586755/advantage-lithium-grants-stock-options,1.0989010989011,False,False
2017-06-09 14:00:00,http://www.orlandosentinel.com/travel/news/ct-us-laptop-ban-lithium-battery-fires-20170609-story.html,-5.11182108626198,1,1
