Date,Close,lag_1_price,lag_1_log_return,lag_7_price,lag_7_log_return,lag_14_price,lag_14_log_return
2017-08-15,128000.0,126000.0,0.015748356968139112,126000.0,0.015748356968139112,126000.0,0.015748356968139112
2017-08-16,128000.0,128000.0,0.0,,,126000.0,0.015748356968139112
2017-08-17,128000.0,128000.0,0.0,126000.0,0.015748356968139112,126000.0,0.015748356968139112
2017-08-18,128000.0,128000.0,0.0,126000.0,0.015748356968139112,126000.0,0.015748356968139112
2017-08-21,128000.0,,,126000.0,0.015748356968139112,126000.0,0.015748356968139112
2017-08-22,129000.0,128000.0,0.007782140442054949,128000.0,0.007782140442054949,126000.0,0.023530497410194036
2017-08-23,129000.0,129000.0,0.0,128000.0,0.007782140442054949,,
2017-08-24,129000.0,129000.0,0.0,128000.0,0.007782140442054949,126000.0,0.023530497410194036
2017-08-25,129000.0,129000.0,0.0,128000.0,0.007782140442054949,126000.0,0.023530497410194036
2017-08-28,129000.0,,,128000.0,0.007782140442054949,126000.0,0.023530497410194036
2017-08-29,129000.0,129000.0,0.0,129000.0,0.0,128000.0,0.007782140442054949
2017-08-30,129000.0,129000.0,0.0,129000.0,0.0,128000.0,0.007782140442054949
2017-08-31,129000.0,129000.0,0.0,129000.0,0.0,128000.0,0.007782140442054949
2017-09-01,129000.0,129000.0,0.0,129000.0,0.0,128000.0,0.007782140442054949
2017-09-04,129000.0,,,129000.0,0.0,128000.0,0.007782140442054949
2017-09-05,136000.0,129000.0,0.05284248137437998,129000.0,0.05284248137437998,129000.0,0.05284248137437998
2017-09-06,144000.0,136000.0,0.05715841383994862,129000.0,0.11000089521432849,129000.0,0.11000089521432849
2017-09-07,144000.0,144000.0,0.0,129000.0,0.11000089521432849,129000.0,0.11000089521432849
2017-09-08,144000.0,144000.0,0.0,129000.0,0.11000089521432849,129000.0,0.11000089521432849
2017-09-11,146000.0,,,129000.0,0.12379421734666433,129000.0,0.12379421734666433
2017-09-12,146000.0,146000.0,0.0,136000.0,0.0709517359722844,129000.0,0.12379421734666433
2017-09-13,146000.0,146000.0,0.0,144000.0,0.01379332213233577,129000.0,0.12379421734666433
2017-09-14,146000.0,146000.0,0.0,144000.0,0.01379332213233577,129000.0,0.12379421734666433
2017-09-15,146000.0,146000.0,0.0,144000.0,0.01379332213233577,129000.0,0.12379421734666433
2017-09-18,146000.0,,,146000.0,0.0,129000.0,0.12379421734666433
2017-09-19,146000.0,146000.0,0.0,146000.0,0.0,136000.0,0.0709517359722844
2017-09-20,146000.0,146000.0,0.0,146000.0,0.0,144000.0,0.01379332213233577
2017-09-21,146000.0,146000.0,0.0,146000.0,0.0,144000.0,0.01379332213233577
2017-09-22,146000.0,146000.0,0.0,146000.0,0.0,144000.0,0.01379332213233577
2017-09-26,146000.0,,,146000.0,0.0,146000.0,0.0
2017-09-27,146000.0,146000.0,0.0,146000.0,0.0,146000.0,0.0
2017-09-28,146000.0,146000.0,0.0,146000.0,0.0,146000.0,0.0
2017-09-29,146000.0,146000.0,0.0,146000.0,0.0,146000.0,0.0
2017-10-09,146000.0,,,,,,
2017-10-10,146000.0,146000.0,0.0,,,146000.0,0.0
2017-10-11,149000.0,146000.0,0.020339684237122783,,,146000.0,0.020339684237122783
2017-10-12,152000.0,149000.0,0.01993421490081733,,,146000.0,0.0402738991379399
2017-10-13,152000.0,152000.0,0.0,,,146000.0,0.0402738991379399
2017-10-16,152000.0,,,146000.0,0.0402738991379399,,
2017-10-17,152000.0,152000.0,0.0,146000.0,0.0402738991379399,,
2017-10-18,152000.0,152000.0,0.0,149000.0,0.01993421490081733,,
2017-10-19,152000.0,152000.0,0.0,152000.0,0.0,,
2017-10-20,152000.0,152000.0,0.0,152000.0,0.0,,
2017-10-23,152000.0,,,152000.0,0.0,146000.0,0.0402738991379399
2017-10-24,152000.0,152000.0,0.0,152000.0,0.0,146000.0,0.0402738991379399
2017-10-25,152000.0,152000.0,0.0,152000.0,0.0,149000.0,0.01993421490081733
2017-10-26,152000.0,152000.0,0.0,152000.0,0.0,152000.0,0.0
2017-10-27,152000.0,152000.0,0.0,152000.0,0.0,152000.0,0.0
2017-10-30,152000.0,,,152000.0,0.0,152000.0,0.0
2017-10-31,152000.0,152000.0,0.0,152000.0,0.0,152000.0,0.0
2017-11-01,152000.0,152000.0,0.0,152000.0,0.0,152000.0,0.0
2017-11-02,155000.0,152000.0,0.01954459607297013,152000.0,0.01954459607297013,152000.0,0.01954459607297013
2017-11-03,155000.0,155000.0,0.0,152000.0,0.01954459607297013,152000.0,0.01954459607297013
2017-11-06,155000.0,,,152000.0,0.01954459607297013,152000.0,0.01954459607297013
2017-11-07,155000.0,155000.0,0.0,152000.0,0.01954459607297013,152000.0,0.01954459607297013
2017-11-08,155000.0,155000.0,0.0,152000.0,0.01954459607297013,152000.0,0.01954459607297013
2017-11-09,155000.0,155000.0,0.0,155000.0,0.0,152000.0,0.01954459607297013
2017-11-10,155000.0,155000.0,0.0,155000.0,0.0,152000.0,0.01954459607297013
2017-11-13,155000.0,,,155000.0,0.0,152000.0,0.01954459607297013
2017-11-14,155000.0,155000.0,0.0,155000.0,0.0,152000.0,0.01954459607297013
2017-11-15,155000.0,155000.0,0.0,155000.0,0.0,152000.0,0.01954459607297013
2017-11-16,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-17,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-20,155000.0,,,155000.0,0.0,155000.0,0.0
2017-11-21,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-22,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-23,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-24,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-27,155000.0,,,155000.0,0.0,155000.0,0.0
2017-11-28,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-29,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-11-30,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-01,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-04,155000.0,,,155000.0,0.0,155000.0,0.0
2017-12-05,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-06,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-07,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-08,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-11,155000.0,,,155000.0,0.0,155000.0,0.0
2017-12-12,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-13,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-14,155000.0,155000.0,0.0,155000.0,0.0,155000.0,0.0
2017-12-15,152000.0,155000.0,-0.019544596072970283,155000.0,-0.019544596072970283,155000.0,-0.019544596072970283
2017-12-18,152000.0,,,155000.0,-0.019544596072970283,155000.0,-0.019544596072970283
2017-12-19,152000.0,152000.0,0.0,155000.0,-0.019544596072970283,155000.0,-0.019544596072970283
2017-12-20,152000.0,152000.0,0.0,155000.0,-0.019544596072970283,155000.0,-0.019544596072970283
2017-12-21,150000.0,152000.0,-0.01324522675002068,155000.0,-0.03278982282299084,155000.0,-0.03278982282299084
2017-12-22,150000.0,150000.0,0.0,152000.0,-0.01324522675002068,155000.0,-0.03278982282299084
2017-12-25,150000.0,,,152000.0,-0.01324522675002068,155000.0,-0.03278982282299084
2017-12-26,150000.0,150000.0,0.0,152000.0,-0.01324522675002068,155000.0,-0.03278982282299084
2017-12-27,150000.0,150000.0,0.0,152000.0,-0.01324522675002068,155000.0,-0.03278982282299084
2017-12-28,150000.0,150000.0,0.0,150000.0,0.0,155000.0,-0.03278982282299084
2017-12-29,150000.0,150000.0,0.0,150000.0,0.0,152000.0,-0.01324522675002068
2018-01-02,150000.0,,,150000.0,0.0,152000.0,-0.01324522675002068
2018-01-03,150000.0,150000.0,0.0,150000.0,0.0,152000.0,-0.01324522675002068
2018-01-04,150000.0,150000.0,0.0,150000.0,0.0,150000.0,0.0
2018-01-05,150000.0,150000.0,0.0,150000.0,0.0,150000.0,0.0
2018-01-08,150000.0,,,,,150000.0,0.0
2018-01-09,148500.0,150000.0,-0.01005033585350145,150000.0,-0.01005033585350145,150000.0,-0.01005033585350145
2018-01-10,148500.0,148500.0,0.0,150000.0,-0.01005033585350145,150000.0,-0.01005033585350145
2018-01-11,148500.0,148500.0,0.0,150000.0,-0.01005033585350145,150000.0,-0.01005033585350145
2018-01-12,148500.0,148500.0,0.0,150000.0,-0.01005033585350145,150000.0,-0.01005033585350145
2018-01-15,146500.0,,,150000.0,-0.023609865639133736,,
2018-01-16,146500.0,146500.0,0.0,148500.0,-0.013559529785632362,150000.0,-0.023609865639133736
2018-01-17,146500.0,146500.0,0.0,148500.0,-0.013559529785632362,150000.0,-0.023609865639133736
2018-01-18,146500.0,146500.0,0.0,148500.0,-0.013559529785632362,150000.0,-0.023609865639133736
2018-01-19,146500.0,146500.0,0.0,148500.0,-0.013559529785632362,150000.0,-0.023609865639133736
2018-01-22,146500.0,,,146500.0,0.0,150000.0,-0.023609865639133736
2018-01-23,146500.0,146500.0,0.0,146500.0,0.0,148500.0,-0.013559529785632362
2018-01-24,144500.0,146500.0,-0.013745920904635126,146500.0,-0.013745920904635126,148500.0,-0.027305450690267446
2018-01-25,144500.0,144500.0,0.0,146500.0,-0.013745920904635126,148500.0,-0.027305450690267446
2018-01-26,144500.0,144500.0,0.0,146500.0,-0.013745920904635126,148500.0,-0.027305450690267446
2018-01-29,144500.0,,,146500.0,-0.013745920904635126,146500.0,-0.013745920904635126
2018-01-30,144500.0,144500.0,0.0,146500.0,-0.013745920904635126,146500.0,-0.013745920904635126
2018-01-31,144500.0,144500.0,0.0,144500.0,0.0,146500.0,-0.013745920904635126
2018-02-01,144500.0,144500.0,0.0,144500.0,0.0,146500.0,-0.013745920904635126
2018-02-02,144500.0,144500.0,0.0,144500.0,0.0,146500.0,-0.013745920904635126
2018-02-05,144500.0,,,144500.0,0.0,146500.0,-0.013745920904635126
2018-02-06,144500.0,144500.0,0.0,144500.0,0.0,146500.0,-0.013745920904635126
2018-02-07,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-02-08,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-02-09,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-02-22,144500.0,,,,,144500.0,0.0
2018-02-23,144500.0,144500.0,0.0,,,144500.0,0.0
2018-02-26,144500.0,,,,,,
2018-02-27,144500.0,144500.0,0.0,,,,
2018-02-28,144500.0,144500.0,0.0,,,,
2018-03-01,144500.0,144500.0,0.0,144500.0,0.0,,
2018-03-02,144500.0,144500.0,0.0,144500.0,0.0,,
2018-03-05,144500.0,,,144500.0,0.0,,
2018-03-06,144500.0,144500.0,0.0,144500.0,0.0,,
2018-03-07,144500.0,144500.0,0.0,144500.0,0.0,,
2018-03-08,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-09,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-12,144500.0,,,144500.0,0.0,144500.0,0.0
2018-03-13,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-14,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-15,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-16,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-19,144500.0,,,144500.0,0.0,144500.0,0.0
2018-03-20,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-21,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-22,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-23,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-26,144500.0,,,144500.0,0.0,144500.0,0.0
2018-03-27,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-28,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-29,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-03-30,144500.0,144500.0,0.0,144500.0,0.0,144500.0,0.0
2018-04-02,144500.0,,,144500.0,0.0,144500.0,0.0
2018-04-03,142500.0,144500.0,-0.013937507843781624,144500.0,-0.013937507843781624,144500.0,-0.013937507843781624
2018-04-04,140500.0,142500.0,-0.014134510934904806,144500.0,-0.028072018778686376,144500.0,-0.028072018778686376
2018-04-09,139500.0,,,144500.0,-0.03521490629106651,144500.0,-0.03521490629106651
2018-04-10,138500.0,139500.0,-0.007194275634027085,142500.0,-0.028471674081312,144500.0,-0.04240918192509363
2018-04-11,138500.0,138500.0,0.0,140500.0,-0.014337163146407218,144500.0,-0.04240918192509363
2018-04-12,138500.0,138500.0,0.0,,,144500.0,-0.04240918192509363
2018-04-13,138500.0,138500.0,0.0,,,144500.0,-0.04240918192509363
2018-04-16,135500.0,,,139500.0,-0.02909296094166478,144500.0,-0.06430786723273121
2018-04-17,134500.0,135500.0,-0.007407441277861805,138500.0,-0.02930612658549936,142500.0,-0.05777780066681137
2018-04-18,134500.0,134500.0,0.0,138500.0,-0.02930612658549936,140500.0,-0.043643289731906634
2018-04-19,134500.0,134500.0,0.0,138500.0,-0.02930612658549936,,
2018-04-20,134500.0,134500.0,0.0,138500.0,-0.02930612658549936,,
2018-04-23,134500.0,,,135500.0,-0.007407441277861805,139500.0,-0.03650040221952653
2018-04-24,133500.0,134500.0,-0.0074627212015896,134500.0,-0.0074627212015896,138500.0,-0.03676884778708893
2018-04-25,133500.0,133500.0,0.0,134500.0,-0.0074627212015896,138500.0,-0.03676884778708893
2018-04-26,133500.0,133500.0,0.0,134500.0,-0.0074627212015896,138500.0,-0.03676884778708893
2018-04-27,133500.0,133500.0,0.0,134500.0,-0.0074627212015896,138500.0,-0.03676884778708893
2018-05-02,132500.0,,,133500.0,-0.00751883241402734,134500.0,-0.014981553615616946
2018-05-03,131500.0,132500.0,-0.007575793808457656,133500.0,-0.015094626222485016,134500.0,-0.022557347424074514
2018-05-04,131500.0,131500.0,0.0,133500.0,-0.015094626222485016,134500.0,-0.022557347424074514
2018-05-07,131500.0,,,,,134500.0,-0.022557347424074514
2018-05-08,131500.0,131500.0,0.0,,,133500.0,-0.015094626222485016
2018-05-09,131500.0,131500.0,0.0,132500.0,-0.007575793808457656,133500.0,-0.015094626222485016
2018-05-10,131500.0,131500.0,0.0,131500.0,0.0,133500.0,-0.015094626222485016
2018-05-11,131500.0,131500.0,0.0,131500.0,0.0,133500.0,-0.015094626222485016
2018-05-14,131500.0,,,131500.0,0.0,,
2018-05-15,131500.0,131500.0,0.0,131500.0,0.0,,
2018-05-16,131500.0,131500.0,0.0,131500.0,0.0,132500.0,-0.007575793808457656
2018-05-17,131500.0,131500.0,0.0,131500.0,0.0,131500.0,0.0
2018-05-18,131500.0,131500.0,0.0,131500.0,0.0,131500.0,0.0
2018-05-21,131500.0,,,131500.0,0.0,131500.0,0.0
2018-05-22,131500.0,131500.0,0.0,131500.0,0.0,131500.0,0.0
2018-05-23,131500.0,131500.0,0.0,131500.0,0.0,131500.0,0.0
2018-05-24,131500.0,131500.0,0.0,131500.0,0.0,131500.0,0.0
2018-05-25,131500.0,131500.0,0.0,131500.0,0.0,131500.0,0.0
2018-05-28,128500.0,,,131500.0,-0.023077947282544725,131500.0,-0.023077947282544725
2018-05-29,125500.0,128500.0,-0.02362314576343594,131500.0,-0.04670109304598061,131500.0,-0.04670109304598061
2018-05-30,123500.0,125500.0,-0.016064602503806674,131500.0,-0.06276569554978732,131500.0,-0.06276569554978732
2018-05-31,121500.0,123500.0,-0.01632689328742878,131500.0,-0.07909258883721608,131500.0,-0.07909258883721608
2018-06-01,121500.0,121500.0,0.0,131500.0,-0.07909258883721608,131500.0,-0.07909258883721608
2018-06-04,121500.0,,,128500.0,-0.05601464155467137,131500.0,-0.07909258883721608
2018-06-05,118500.0,121500.0,-0.02500130220541727,125500.0,-0.05739279799665265,131500.0,-0.10409389104263332
2018-06-06,115500.0,118500.0,-0.02564243061333767,123500.0,-0.0669706261061836,131500.0,-0.12973632165597107
2018-06-07,115500.0,115500.0,0.0,121500.0,-0.050643732818754915,131500.0,-0.12973632165597107
2018-06-08,113500.0,115500.0,-0.017467693040390832,121500.0,-0.06811142585914581,131500.0,-0.14720401469636182
2018-06-11,113500.0,,,121500.0,-0.06811142585914581,128500.0,-0.12412606741381715
2018-06-12,113500.0,113500.0,0.0,118500.0,-0.04311012365372855,125500.0,-0.10050292165038124
2018-06-13,113500.0,113500.0,0.0,115500.0,-0.017467693040390832,123500.0,-0.0844383191465745
2018-06-14,113500.0,113500.0,0.0,115500.0,-0.017467693040390832,121500.0,-0.06811142585914581
2018-06-15,110500.0,113500.0,-0.026787315963649843,113500.0,-0.026787315963649843,121500.0,-0.09489874182279567
2018-06-19,107500.0,,,113500.0,-0.05431198935373984,118500.0,-0.09742211300746836
2018-06-20,104500.0,107500.0,-0.02830377616285182,113500.0,-0.08261576551659161,115500.0,-0.10008345855698253
2018-06-21,104500.0,104500.0,0.0,113500.0,-0.08261576551659161,115500.0,-0.10008345855698253
2018-06-22,104500.0,104500.0,0.0,110500.0,-0.05582844955294184,113500.0,-0.08261576551659161
2018-06-25,104500.0,,,,,113500.0,-0.08261576551659161
2018-06-26,104500.0,104500.0,0.0,107500.0,-0.02830377616285182,113500.0,-0.08261576551659161
2018-06-27,102500.0,104500.0,-0.019324272826402814,104500.0,-0.019324272826402814,113500.0,-0.10194003834299448
2018-06-28,102500.0,102500.0,0.0,104500.0,-0.019324272826402814,113500.0,-0.10194003834299448
2018-06-29,102500.0,102500.0,0.0,104500.0,-0.019324272826402814,110500.0,-0.0751527223793446
2018-07-02,102500.0,,,104500.0,-0.019324272826402814,,
2018-07-03,102500.0,102500.0,0.0,104500.0,-0.019324272826402814,107500.0,-0.04762804898925459
2018-07-04,99500.0,102500.0,-0.02970515441391581,102500.0,-0.02970515441391581,104500.0,-0.04902942724031864
2018-07-05,97500.0,99500.0,-0.02030526616074557,102500.0,-0.05001042057466142,104500.0,-0.06933469340106423
2018-07-06,97500.0,97500.0,0.0,102500.0,-0.05001042057466142,104500.0,-0.06933469340106423
2018-07-09,97500.0,,,102500.0,-0.05001042057466142,104500.0,-0.06933469340106423
2018-07-10,95500.0,97500.0,-0.02072613051711697,102500.0,-0.07073655109177825,104500.0,-0.09006082391818114
2018-07-11,95500.0,95500.0,0.0,99500.0,-0.04103139667786247,102500.0,-0.07073655109177825
2018-07-12,95500.0,95500.0,0.0,97500.0,-0.02072613051711697,102500.0,-0.07073655109177825
2018-07-13,95500.0,95500.0,0.0,97500.0,-0.02072613051711697,102500.0,-0.07073655109177825
2018-07-16,95500.0,,,97500.0,-0.02072613051711697,102500.0,-0.07073655109177825
2018-07-17,95500.0,95500.0,0.0,95500.0,0.0,102500.0,-0.07073655109177825
2018-07-18,95500.0,95500.0,0.0,95500.0,0.0,99500.0,-0.04103139667786247
2018-07-19,95500.0,95500.0,0.0,95500.0,0.0,97500.0,-0.02072613051711697
2018-07-20,95500.0,95500.0,0.0,95500.0,0.0,97500.0,-0.02072613051711697
2018-07-23,93500.0,,,95500.0,-0.021164811192043272,97500.0,-0.04189094170916014
2018-07-24,91500.0,93500.0,-0.021622464013165657,95500.0,-0.04278727520520898,95500.0,-0.04278727520520898
2018-07-25,91500.0,91500.0,0.0,95500.0,-0.04278727520520898,95500.0,-0.04278727520520898
2018-07-26,91500.0,91500.0,0.0,95500.0,-0.04278727520520898,95500.0,-0.04278727520520898
2018-07-27,89500.0,91500.0,-0.02210034700066597,95500.0,-0.06488762220587482,95500.0,-0.06488762220587482
2018-07-30,89500.0,,,93500.0,-0.043722811013831575,95500.0,-0.06488762220587482
2018-07-31,89500.0,89500.0,0.0,91500.0,-0.02210034700066597,95500.0,-0.06488762220587482
2018-08-01,87500.0,89500.0,-0.02259983191724092,91500.0,-0.04470017891790694,95500.0,-0.08748745412311579
2018-08-02,85500.0,87500.0,-0.023122417420854264,91500.0,-0.06782259633876106,95500.0,-0.11060987154397003
2018-08-03,84500.0,85500.0,-0.01176484157958637,89500.0,-0.05748709091768158,95500.0,-0.12237471312355641
2018-08-06,83500.0,,,89500.0,-0.06939199342399993,93500.0,-0.11311480443783149
2018-08-07,83500.0,83500.0,0.0,89500.0,-0.06939199342399993,91500.0,-0.09149234042466582
2018-08-08,83500.0,83500.0,0.0,87500.0,-0.04679216150675894,91500.0,-0.09149234042466582
2018-08-09,83500.0,83500.0,0.0,85500.0,-0.023669744085904734,91500.0,-0.09149234042466582
2018-08-10,83500.0,83500.0,0.0,84500.0,-0.011904902506318314,89500.0,-0.06939199342399993
2018-08-13,82500.0,,,83500.0,-0.01204833851617448,89500.0,-0.08144033194017442
2018-08-14,80500.0,82500.0,-0.02454110891611766,83500.0,-0.03658944743229206,89500.0,-0.105981440856292
2018-08-15,79500.0,80500.0,-0.012500162764231494,83500.0,-0.04908961019652363,87500.0,-0.09588177170328252
2018-08-16,79500.0,79500.0,0.0,83500.0,-0.04908961019652363,85500.0,-0.07275935428242832
2018-08-17,79500.0,79500.0,0.0,83500.0,-0.04908961019652363,84500.0,-0.06099451270284191
2018-08-20,79500.0,,,82500.0,-0.0370412716803491,83500.0,-0.04908961019652363
2018-08-21,79500.0,79500.0,0.0,80500.0,-0.012500162764231494,83500.0,-0.04908961019652363
2018-08-22,79500.0,79500.0,0.0,79500.0,0.0,83500.0,-0.04908961019652363
2018-08-23,78500.0,79500.0,-0.012658396871923465,79500.0,-0.012658396871923465,83500.0,-0.06174800706844708
2018-08-24,78500.0,78500.0,0.0,79500.0,-0.012658396871923465,83500.0,-0.06174800706844708
2018-08-27,76500.0,,,79500.0,-0.03846628082779605,82500.0,-0.07550755250814517
2018-08-28,74500.0,76500.0,-0.02649161544697634,79500.0,-0.06495789627477237,80500.0,-0.0774580590390039
2018-08-29,74500.0,74500.0,0.0,79500.0,-0.06495789627477237,79500.0,-0.06495789627477237
2018-08-30,74500.0,74500.0,0.0,78500.0,-0.052299499402848906,79500.0,-0.06495789627477237
2018-08-31,74500.0,74500.0,0.0,78500.0,-0.052299499402848906,79500.0,-0.06495789627477237
2018-09-03,74500.0,,,76500.0,-0.02649161544697634,79500.0,-0.06495789627477237
2018-09-04,74500.0,74500.0,0.0,74500.0,0.0,79500.0,-0.06495789627477237
2018-09-05,74500.0,74500.0,0.0,74500.0,0.0,79500.0,-0.06495789627477237
