Date,Close,lag_1_price,lag_1_log_return,lag_7_price,lag_7_log_return,lag_14_price,lag_14_log_return
2017-05-10,136000.0,,,,,,
2017-05-11,136000.0,136000.0,0.0,,,,
2017-05-12,136000.0,136000.0,0.0,,,,
2017-05-15,136000.0,,,,,,
2017-05-16,136000.0,136000.0,0.0,,,,
2017-05-17,136000.0,136000.0,0.0,136000.0,0.0,,
2017-05-18,136000.0,136000.0,0.0,136000.0,0.0,,
2017-05-19,141000.0,136000.0,0.036105004642116356,136000.0,0.036105004642116356,,
2017-05-22,141000.0,,,136000.0,0.036105004642116356,,
2017-05-23,141000.0,141000.0,0.0,136000.0,0.036105004642116356,,
2017-05-24,141000.0,141000.0,0.0,136000.0,0.036105004642116356,136000.0,0.036105004642116356
2017-05-25,141000.0,141000.0,0.0,136000.0,0.036105004642116356,136000.0,0.036105004642116356
2017-05-26,141000.0,141000.0,0.0,141000.0,0.0,136000.0,0.036105004642116356
2017-05-30,141000.0,,,141000.0,0.0,136000.0,0.036105004642116356
2017-05-31,141000.0,141000.0,0.0,141000.0,0.0,136000.0,0.036105004642116356
2017-06-01,143000.0,141000.0,0.014084739881739023,141000.0,0.014084739881739023,136000.0,0.05018974452385531
2017-06-02,143000.0,143000.0,0.0,141000.0,0.014084739881739023,141000.0,0.014084739881739023
2017-06-05,143000.0,,,,,141000.0,0.014084739881739023
2017-06-06,144500.0,143000.0,0.010434877292579494,141000.0,0.02451961717431866,141000.0,0.02451961717431866
2017-06-07,144500.0,144500.0,0.0,141000.0,0.02451961717431866,141000.0,0.02451961717431866
2017-06-08,144500.0,144500.0,0.0,143000.0,0.010434877292579494,141000.0,0.02451961717431866
2017-06-09,144500.0,144500.0,0.0,143000.0,0.010434877292579494,141000.0,0.02451961717431866
2017-06-12,144500.0,,,143000.0,0.010434877292579494,,
2017-06-13,144500.0,144500.0,0.0,144500.0,0.0,141000.0,0.02451961717431866
2017-06-14,144500.0,144500.0,0.0,144500.0,0.0,141000.0,0.02451961717431866
2017-06-15,144500.0,144500.0,0.0,144500.0,0.0,143000.0,0.010434877292579494
2017-06-16,144500.0,144500.0,0.0,144500.0,0.0,143000.0,0.010434877292579494
2017-06-19,144500.0,,,144500.0,0.0,143000.0,0.010434877292579494
