Date,Open,High,Low,Close,Change %,Volume,log_return,volatility
2018-12-14,80000.0,82000.0,78000.0,80000.0,0.0,0,0.0,0.009569231952530515
2018-12-21,79500.0,81000.0,78000.0,79500.0,-0.006249999999999978,0,-0.006269613013595077,0.002369690978655485
2018-12-28,79500.0,81000.0,78000.0,79500.0,0.0,0,0.0,0.002369690978655485
2019-01-11,78500.0,80000.0,77000.0,78500.0,-0.012578616352201255,0,-0.012658396871923827,0.004972619920566317
2019-01-18,77500.0,79000.0,76000.0,77500.0,-0.01273885350318471,0,-0.012820688429060922,0.006054144445959622
2019-01-25,77500.0,79000.0,76000.0,77500.0,0.0,0,0.0,0.006054144445959622
2019-02-01,77500.0,79000.0,76000.0,77500.0,0.0,0,0.0,0.006054144445959622
2019-02-15,77500.0,79000.0,76000.0,77500.0,0.0,0,0.0,0.006054144445959622
2019-02-22,78500.0,80000.0,77000.0,78500.0,0.012903225806451646,0,0.012820688429060922,0.008813667407759953
2019-03-01,77500.0,79000.0,76000.0,77500.0,-0.01273885350318471,0,-0.012820688429060922,0.009666131815447282
2019-03-08,75500.0,77000.0,74000.0,75500.0,-0.02580645161290318,0,-0.0261452801043216,0.012647655613822287
2019-03-15,75500.0,77000.0,74000.0,75500.0,0.0,0,0.0,0.012346808683036706
2019-03-22,75500.0,77000.0,74000.0,75500.0,0.0,0,0.0,0.012346808683036706
2019-03-29,76500.0,78000.0,75000.0,76500.0,0.013245033112582849,0,0.01315808457751011,0.013912558139916693
2019-04-12,76000.0,77500.0,74500.0,76000.0,-0.006535947712418277,0,-0.006557400546158831,0.013987376990659613
2019-04-19,76000.0,77500.0,74500.0,76000.0,0.0,0,0.0,0.012345281791518352
2019-04-26,76500.0,78000.0,75000.0,76500.0,0.006578947368421018,0,0.006557400546158831,0.01237345643056666
2019-05-10,76500.0,78000.0,75000.0,76500.0,0.0,0,0.0,0.0062503412581352445
2019-05-17,76500.0,78000.0,75000.0,76500.0,0.0,0,0.0,0.0062503412581352445
2019-05-24,76500.0,78000.0,75000.0,76500.0,0.0,0,0.0,0.0062503412581352445
2019-05-31,77000.0,78500.0,75500.0,77000.0,0.006535947712418277,0,0.006514681021194235,0.0045162126984111765
2019-06-14,75500.0,77000.0,74000.0,75500.0,-0.01948051948051943,0,-0.019672765598704345,0.008815083001451294
2019-06-21,75000.0,76500.0,73500.0,75000.0,-0.0066225165562914245,0,-0.006644542718669655,0.009051205580247332
2019-06-28,73500.0,75000.0,72000.0,73500.0,-0.020000000000000018,0,-0.020202707317519497,0.010433325663121383
2019-07-05,72500.0,74000.0,71000.0,72500.0,-0.013605442176870763,0,-0.013698844358161821,0.010467382740425855
2019-07-12,70500.0,72000.0,69000.0,70500.0,-0.02758620689655178,0,-0.027973852042405767,0.01224002911562708
2019-07-19,70000.0,71500.0,68500.0,70000.0,-0.007092198581560294,0,-0.0071174677688645716,0.011374195642797872
2019-07-26,67500.0,69000.0,66000.0,67500.0,-0.0357142857142857,0,-0.03636764417087335,0.010845649014903464
2019-08-02,66500.0,68000.0,65000.0,66500.0,-0.014814814814814836,0,-0.0149256502166768,0.010930871688751684
2019-08-09,65500.0,67000.0,64000.0,65500.0,-0.015037593984962405,0,-0.015151805020602538,0.009861273102715661
2019-08-16,64000.0,65500.0,62500.0,64000.0,-0.022900763358778664,0,-0.023167059281533398,0.0099671621070047
2019-08-23,62500.0,64000.0,61000.0,62500.0,-0.0234375,0,-0.023716526617317157,0.009664458203477022
2019-08-30,61500.0,63000.0,60000.0,61500.0,-0.016000000000000014,0,-0.01612938192988267,0.009311844352186216
2019-09-06,61500.0,63000.0,60000.0,61500.0,0.0,0,0.0,0.011106321513276743
2019-09-20,59500.0,61000.0,58000.0,59500.0,-0.03252032520325199,0,-0.03306086226088745,0.010257245681425853
2019-09-27,59000.0,60500.0,57500.0,59000.0,-0.008403361344537785,0,-0.008438868645866293,0.010858938993336778
2019-10-11,59000.0,60500.0,57500.0,59000.0,0.0,0,0.0,0.012669934649643945
2019-10-18,59000.0,60500.0,57500.0,59000.0,0.0,0,0.0,0.013175506620444569
2019-10-25,58500.0,60000.0,57000.0,58500.0,-0.008474576271186418,0,-0.008510689667907911,0.012054730297878756
2019-11-01,58500.0,60000.0,57000.0,58500.0,0.0,0,0.0,0.01210630151388941
2019-11-08,58000.0,59500.0,56500.0,58000.0,-0.008547008547008517,0,-0.008583743691390922,0.011689593659515211
2019-11-15,56500.0,58000.0,55000.0,56500.0,-0.025862068965517238,0,-0.026202372394024565,0.00932311415479834
2019-11-22,56000.0,57500.0,54500.0,56000.0,-0.008849557522123908,0,-0.008888947417245774,0.009333093402782836
2019-11-29,54000.0,55500.0,52500.0,54000.0,-0.0357142857142857,0,-0.036367644170875124,0.013626275400836394
2019-12-06,52500.0,54000.0,51000.0,52500.0,-0.02777777777777779,0,-0.028170876966695957,0.013425900826419009
2019-12-13,51000.0,52500.0,49500.0,51000.0,-0.02857142857142858,0,-0.028987536873252395,0.013580473378489596
2019-12-20,51000.0,52500.0,49500.0,51000.0,0.0,0,0.0,0.013580473378489596
2019-12-27,49500.0,51000.0,48000.0,49500.0,-0.02941176470588236,0,-0.02985296314968089,0.013074838476619308
2020-01-03,49500.0,51000.0,48000.0,49500.0,0.0,0,0.0,0.01542419409986005
2020-01-10,49000.0,50500.0,47500.0,49000.0,-0.010101010101010055,0,-0.010152371464018373,0.015294432218329252
2020-01-17,49000.0,50500.0,47500.0,49000.0,0.0,0,0.0,0.014602858162759233
2020-02-07,49000.0,49000.0,49000.0,49000.0,0.0,0,0.0,0.013871703922484938
2020-02-14,49000.0,49000.0,49000.0,49000.0,0.0,0,0.0,0.011296294787149237
2020-02-21,49000.0,50500.0,47500.0,49000.0,0.0,0,0.0,0.011296294787149237
2020-02-28,48000.0,48000.0,48000.0,48000.0,-0.020408163265306145,0,-0.020619287202736203,0.008092743046268816
2020-03-06,48000.0,48000.0,48000.0,48000.0,0.0,0,0.0,0.008092743046268816
2020-03-13,47000.0,47000.0,47000.0,47000.0,-0.02083333333333337,0,-0.021053409197831385,0.010167869187166598
2020-03-20,46000.0,46000.0,46000.0,46000.0,-0.021276595744680882,0,-0.021506205220964247,0.01125975950870455
2020-03-27,46000.0,46000.0,46000.0,46000.0,0.0,0,0.0,0.01125975950870455
2020-04-03,46000.0,46000.0,46000.0,46000.0,0.0,0,0.0,0.01125975950870455
2020-04-10,45500.0,45500.0,45500.0,45500.0,-0.010869565217391353,0,-0.010929070532190721,0.01053401055130668
2020-04-17,45500.0,45500.0,45500.0,45500.0,0.0,0,0.0,0.010136465259387472
2020-04-24,44250.0,44250.0,44250.0,44250.0,-0.027472527472527486,0,-0.027856954502965436,0.011943725921184626
2020-05-01,44250.0,44250.0,44250.0,44250.0,0.0,0,0.0,0.011822744917290953
2020-05-08,43750.0,43750.0,43750.0,43750.0,-0.011299435028248594,0,-0.011363758650315248,0.010530144652698819
2020-05-15,43750.0,43750.0,43750.0,43750.0,0.0,0,0.0,0.010530144652698819
2020-05-22,42500.0,42500.0,42500.0,42500.0,-0.02857142857142858,0,-0.028987536873252395,0.012716086648524149
2020-05-29,42500.0,42500.0,42500.0,42500.0,0.0,0,0.0,0.013421367257071019
2020-06-05,42500.0,42500.0,42500.0,42500.0,0.0,0,0.0,0.013421367257071019
2020-06-12,41500.0,41500.0,41500.0,41500.0,-0.02352941176470591,0,-0.023810648693718406,0.012571471847432522
2020-06-19,41500.0,41500.0,41500.0,41500.0,0.0,0,0.0,0.012571471847432522
2020-06-26,40500.0,40500.0,40500.0,40500.0,-0.02409638554216864,0,-0.024391453124160023,0.013850331415706687
2020-07-03,40500.0,40500.0,40500.0,40500.0,0.0,0,0.0,0.013850331415706687
2020-07-10,40500.0,40500.0,40500.0,40500.0,0.0,0,0.0,0.011761303800220415
2020-07-17,39000.0,39000.0,39000.0,39000.0,-0.03703703703703709,0,-0.037740327982845656,0.015974276264091255
2020-07-24,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.015974276264091255
2020-07-31,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.015640735253084365
2020-08-07,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.015640735253084365
2020-08-14,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0142645031772317
2020-08-21,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0142645031772317
2020-08-28,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0142645031772317
2020-09-04,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-11,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-18,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-09-25,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-02,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-09,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-16,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-23,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-10-30,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-06,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-13,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-20,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-11-27,39000.0,39000.0,39000.0,39000.0,0.0,0,0.0,0.0
2020-12-04,41000.0,41000.0,41000.0,41000.0,0.05128205128205132,0,0.05001042057466165,0.018902162257471856
2020-12-11,41000.0,41000.0,41000.0,41000.0,0.0,0,0.0,0.018902162257471856
2020-12-18,41000.0,41000.0,41000.0,41000.0,0.0,0,0.0,0.018902162257471856
2020-12-25,46000.0,46000.0,46000.0,46000.0,0.12195121951219523,0,0.11506932978478623,0.044438996651772804
2021-01-01,46500.0,46500.0,46500.0,46500.0,0.010869565217391353,0,0.010810916104215806,0.04366390973547291
2021-01-08,46500.0,46500.0,46500.0,46500.0,0.0,0,0.0,0.04366390973547291
2021-01-15,54000.0,54000.0,54000.0,54000.0,0.16129032258064524,0,0.14953173397096364,0.062035035925794596
2021-01-22,57000.0,57000.0,57000.0,57000.0,0.05555555555555558,0,0.05406722127027663,0.06209234082306236
2021-01-29,62500.0,62500.0,62500.0,62500.0,0.09649122807017552,0,0.09211528890780407,0.06018631473821379
2021-02-05,65500.0,65500.0,65500.0,65500.0,0.04800000000000004,0,0.046883585898850555,0.054728156116058815
2021-02-12,67500.0,67500.0,67500.0,67500.0,0.03053435114503822,0,0.030077455237279338,0.05160591157322859
2021-02-19,67500.0,67500.0,67500.0,67500.0,0.0,0,0.0,0.053275968770739576
2021-02-26,70500.0,70500.0,70500.0,70500.0,0.04444444444444451,0,0.04348511193973792,0.04834003772931928
2021-03-05,70500.0,70500.0,70500.0,70500.0,0.0,0,0.0,0.03226539658368077
2021-03-12,85000.0,85000.0,85000.0,85000.0,0.2056737588652482,0,0.18703854667209363,0.06538459701271415
2021-03-19,85000.0,85000.0,85000.0,85000.0,0.0,0,0.0,0.06642088693903296
2021-03-26,85000.0,85000.0,85000.0,85000.0,0.0,0,0.0,0.06840708731153243
2021-04-02,85000.0,85000.0,85000.0,85000.0,0.0,0,0.0,0.06986031183582729
2021-04-09,90000.0,90000.0,90000.0,90000.0,0.05882352941176472,0,0.05715841383994835,0.06870038909747787
2021-04-16,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.07039368207142066
2021-04-23,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.07039368207142066
2021-04-30,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.02160384976505943
2021-05-07,90000.0,90000.0,90000.0,90000.0,0.0,0,0.0,0.02160384976505943
2021-05-14,89000.0,89000.0,89000.0,89000.0,-0.011111111111111072,0,-0.01117330059812538,0.02269301224145822
2021-05-21,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.02269301224145822
2021-05-28,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004223110672344267
2021-06-04,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004223110672344267
2021-06-11,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004223110672344267
2021-06-18,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004223110672344267
2021-06-25,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.004223110672344267
2021-07-02,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-09,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-16,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-23,89000.0,89000.0,89000.0,89000.0,0.0,0,0.0,0.0
2021-07-30,91000.0,92000.0,90000.0,91000.0,0.022471910112359605,0,0.022223136784710107,0.008399556183445001
2021-08-06,92000.0,93000.0,91000.0,92000.0,0.01098901098901095,0,0.010929070532190721,0.008720689532540016
2021-08-13,99000.0,100000.0,98000.0,99000.0,0.07608695652173902,0,0.07333127308555021,0.026990644069733827
2021-08-20,105000.0,106000.0,104000.0,105000.0,0.06060606060606055,0,0.058840500022933284,0.03040947871577155
2021-08-27,113000.0,114000.0,112000.0,113000.0,0.07619047619047614,0,0.07342746855481685,0.033420069784293516
2021-09-03,125000.0,126000.0,124000.0,125000.0,0.10619469026548667,0,0.1009259185899598,0.03774402266067398
2021-09-10,139000.0,140000.0,138000.0,139000.0,0.1120000000000001,0,0.10616019582839087,0.03629678055646337
2021-09-17,153000.0,154000.0,152000.0,153000.0,0.1007194244604317,0,0.0959639882617438,0.03278686659336226
2021-09-24,165000.0,166000.0,164000.0,165000.0,0.07843137254901955,0,0.07550755250814589,0.01755614969541837
2021-10-01,176000.0,177000.0,175000.0,176000.0,0.06666666666666665,0,0.06453852113757108,0.018679482668430725
2021-10-08,176000.0,177000.0,175000.0,176000.0,0.0,0,0.0,0.03607748324130667
2021-10-15,181000.0,182000.0,180000.0,181000.0,0.02840909090909083,0,0.028013036227672927,0.040021216535554
2021-10-22,182500.0,185000.0,180000.0,182500.0,0.008287292817679592,0,0.00825314175672176,0.042307146158979556
2021-10-29,192500.0,195000.0,190000.0,192500.0,0.0547945205479452,0,0.053345980705291396,0.03565393338501217
2021-11-05,194500.0,197000.0,192000.0,194500.0,0.010389610389610393,0,0.010336009330663032,0.030121713967704328
2021-11-12,195500.0,198000.0,193000.0,195500.0,0.005141388174807249,0,0.005128216366919958,0.025452906128775387
2021-11-19,197500.0,200000.0,195000.0,197500.0,0.010230179028132946,0,0.010178204915755273,0.018428717180362413
2021-11-26,198500.0,201000.0,196000.0,198500.0,0.005063291139240533,0,0.005050515786068743,0.01776352330132853
2021-12-03,204500.0,207000.0,202000.0,204500.0,0.030226700251889227,0,0.029778875355610523,0.017954411411068558
2021-12-10,222500.0,225000.0,222000.0,222500.0,0.08801955990220045,0,0.08435912612343976,0.030278395732757833
2021-12-17,235500.0,238000.0,233000.0,235500.0,0.05842696629213484,0,0.05678381185017756,0.030775937384865525
2021-12-24,261500.0,264000.0,259000.0,261500.0,0.11040339702760082,0,0.10472337004850552,0.04048308393643127
2021-12-31,277500.0,280000.0,275000.0,277500.0,0.06118546845124273,0,0.059386649681510306,0.03724791213675586
2022-01-07,298500.0,301000.0,296000.0,298500.0,0.07567567567567557,0,0.07294899964616874,0.033410996835872314
2022-01-14,327500.0,330000.0,325000.0,327500.0,0.09715242881072017,0,0.09271812224264941,0.025250095016272484
2022-01-21,358500.0,361000.0,356000.0,358500.0,0.09465648854961839,0,0.09044060496436757,0.01786223944260275
2022-01-28,377500.0,380000.0,375000.0,377500.0,0.05299860529986056,0,0.051641908649404655,0.02065324716156435
2022-02-11,392500.0,395000.0,390000.0,392500.0,0.039735099337748325,0,0.0389659685333843,0.024149382951424533
2022-02-18,437500.0,440000.0,435000.0,437500.0,0.1146496815286624,0,0.10854016857520499,0.025013318387649565
2022-02-25,479500.0,482000.0,477000.0,479500.0,0.09600000000000009,0,0.09166718852582534,0.02494888513172003
2022-03-04,493500.0,496000.0,491000.0,493500.0,0.029197080291970767,0,0.028778964550042474,0.031264499510831795
2022-03-11,493500.0,496000.0,491000.0,493500.0,0.0,0,0.0,0.039493552221557794
2022-03-18,497500.0,500000.0,495000.0,497500.0,0.008105369807497542,0,0.008072697725111766,0.04067048514415973
2022-03-25,497500.0,500000.0,495000.0,497500.0,0.0,0,0.0,0.04418017904143929
2022-04-01,496500.0,499000.0,494000.0,496500.0,-0.0020100502512563345,0,-0.0020120731134198877,0.046884342088733565
2022-04-08,496500.0,499000.0,494000.0,496500.0,0.0,0,0.0,0.034190735718259514
2022-04-15,482500.0,485000.0,480000.0,482500.0,-0.028197381671701938,0,-0.028602562706186774,0.016881918663493343
2022-04-22,479500.0,482000.0,477000.0,479500.0,-0.006217616580310836,0,-0.0062370264555475785,0.011603918727894694
2022-04-29,462500.0,465000.0,460000.0,462500.0,-0.035453597497393075,0,-0.036097337371014504,0.016472023656280643
2022-05-06,457500.0,460000.0,455000.0,457500.0,-0.010810810810810811,0,-0.010869672236903938,0.014597775219056098
2022-05-13,457500.0,460000.0,455000.0,457500.0,0.0,0,0.0,0.014597775219056098
2022-05-20,457500.0,460000.0,455000.0,457500.0,0.0,0,0.0,0.014844353442288707
2022-05-27,467500.0,470000.0,465000.0,467500.0,0.021857923497267784,0,0.021622464013166365,0.01927112878727404
2022-06-03,468500.0,471000.0,466000.0,468500.0,0.002139037433155133,0,0.0021367529497346993,0.017360433628327294
2022-06-10,474500.0,477000.0,472000.0,474500.0,0.012806830309498363,0,0.012725516371506984,0.018436856638305636
2022-06-17,477500.0,480000.0,475000.0,477500.0,0.006322444678608985,0,0.0063025418708022585,0.01037925734955318
2022-06-24,477500.0,480000.0,475000.0,477500.0,0.0,0,0.0,0.008288763664168749
2022-07-01,475500.0,478000.0,473000.0,475500.0,-0.004188481675392652,0,-0.004197277935340082,0.008931531029157738
2022-07-08,475500.0,478000.0,473000.0,475500.0,0.0,0,0.0,0.008931531029157738
2022-07-15,475500.0,478000.0,473000.0,475500.0,0.0,0,0.0,0.005518385738145028
2022-07-22,475500.0,478000.0,473000.0,475500.0,0.0,0,0.0,0.005595477673627732
2022-07-29,476500.0,479000.0,474000.0,476500.0,0.002103049421661396,0,0.00210084110881148,0.003141798266559503
2022-08-05,476500.0,479000.0,474000.0,476500.0,0.0,0,0.0,0.0018886861183240041
2022-08-12,477500.0,480000.0,475000.0,477500.0,0.0020986358866736943,0,0.0020964368265286026,0.002098639352794447
2022-08-19,481500.0,484000.0,479000.0,481500.0,0.008376963350785305,0,0.008342071317395394,0.003053319280850448
2022-08-26,492500.0,495000.0,490000.0,492500.0,0.022845275181723856,0,0.02258822937396232,0.008290041509684895
2022-09-02,492500.0,495000.0,490000.0,492500.0,0.0,0,0.0,0.008290041509684895
2022-09-09,495500.0,498000.0,493000.0,495500.0,0.006091370558375608,0,0.006072893157899273,0.007989679697091414
2022-09-16,500500.0,503000.0,498000.0,500500.0,0.010090817356205761,0,0.01004024498523215,0.007926104590431016
2022-09-23,501500.0,504000.0,499000.0,501500.0,0.0019980019980019303,0,0.0019960086467154525,0.007663004347987741
2022-09-30,510500.0,513000.0,508000.0,510500.0,0.017946161515453696,0,0.017787030202729426,0.008163934936971779
2022-10-14,537500.0,540000.0,535000.0,537500.0,0.05288932419196857,0,0.05153812239709765,0.01777252403362768
2022-10-21,552500.0,555000.0,550000.0,552500.0,0.027906976744185963,0,0.027524673390090015,0.01818376946876639
2022-10-28,564500.0,567000.0,562000.0,564500.0,0.021719457013574583,0,0.021486950197809662,0.016702706192849016
2022-11-04,577500.0,580000.0,575000.0,577500.0,0.023029229406554386,0,0.022768058806232006,0.01562431310495224
