Date,r_obs,r_true_ar,r_true_ma1,r_true_ma2,r_true_ma3
2021-01-12,0.10536051565782678,0.08425685751585259,0.05655565312879258,0.040086219052039365,0.07834811434908996
2021-01-19,0.07232066157962613,0.05903950899819934,0.02278981999014917,0.06189349485519008,0.05419927837738321
2021-01-26,0.06744128079553136,0.05531536888875369,0.04256825391605512,0.03201840896156833,0.04466678468298185
2021-02-02,0.04255961441879741,0.03632467809341936,0.013274340747206483,0.019947482780001132,0.020619490728703067
2021-02-09,0.0,0.0038414647282650643,0.004115090238072831,0.01582619945641609,0.007259039754410937
2021-03-02,0.056089466651043196,0.046651206725336125,0.049440477698784735,0.010575448642908627,0.03899210190590622
2021-03-09,0.012048338516173374,0.013037242370075875,-0.012830887017227214,0.0435034853880214,0.018456252230706547
2021-03-16,0.0,0.0038414647282650643,0.022256196685625854,0.003955310236074865,0.012941683985438277
2021-03-23,0.04106148679777455,0.03518124670132425,0.026447227808335402,-0.008557526730873049,0.011713525050652786
2021-03-30,0.01709443335930061,0.016888625369864303,0.006728783268680962,0.04874528081599061,0.029663524283908317
2021-04-06,0.01680711831638071,0.01666933494701537,0.02034135604609959,0.025344378542518323,0.026729941302064714
2021-04-13,0.0,0.0038414647282650643,-0.0009729553867731024,-0.016901740792831133,-0.007567574033611815
2021-04-20,0.0,0.0038414647282650643,0.013961994098450576,-0.0008075068325558137,-0.001633988964878555
2021-04-27,-0.01117330059812538,-0.004686448700424509,-0.004333401139028284,0.024466987970198924,0.0006855644197570933
2021-05-18,0.0,0.0038414647282650643,0.016316888042158285,-0.0003199843908023494,0.014765377592703143
2021-05-25,0.0,0.0038414647282650643,0.0018459067836082005,-0.0046897633300800184,0.0008715383638276258
2021-06-01,0.0,0.0038414647282650643,0.011986659909890373,0.015716325537888175,0.006647278661378415
2021-06-08,-0.01129955525393278,-0.004782811343247808,-0.0030380257200252354,0.010633894622202763,-0.004464240272347455
2021-06-15,0.0,0.0038414647282650643,0.01540916355456291,-0.009683399528918678,0.00834079567136659
2021-06-22,-0.005698021114637797,-0.0005074946820482182,-0.001511046461281751,0.006980963210010788,0.0001332799300002123
2021-06-29,0.0,0.0038414647282650643,0.014339105019963496,0.015453794168471873,0.010497061024561945
2021-07-06,0.0,0.0038414647282650643,0.003231810194103917,0.004619427254496648,0.0018526259585022412
2021-07-13,0.0,0.0038414647282650643,0.011015458066374592,0.0008979959515751524,0.00902961810911295
2021-07-20,0.005698021114637797,0.008190424138578347,0.009553915337536065,0.011888791765627318,0.007909268073908014
2021-07-27,0.005665737535677451,0.008165784009717203,0.010555495887597969,0.016299462944630787,0.012506992432687134
2021-08-03,0.022347298691995476,0.02089782394251366,0.021543541159531745,0.010967940531919337,0.021229623983124845
2021-08-10,0.03261158558876254,0.0287319414706457,0.021036353701346357,0.024751530303329928,0.03090560187668349
2021-08-17,0.03158157205029788,0.027945793616726996,0.020669973367907043,0.03298174873909424,0.030778924253101053
2021-08-24,0.07484789079643228,0.06096839221279697,0.051246419061420995,0.030788453025145004,0.056275756184039225
2021-08-31,0.08299691957096833,0.06718805947287258,0.03552997910789237,0.06098303134643196,0.0662374911871143
2021-09-07,0.11679926774625038,0.09298737422267823,0.07023121392807137,0.07004923349536912,0.09621279360679787
2021-09-14,0.1221479487410857,0.0970697031711436,0.04966185225468957,0.07187754303604275,0.08432684162671068
2021-10-19,0.02274345523133192,0.02120018658298869,-0.005583369312354607,0.04181735166577889,0.01739003051005705
2021-10-26,0.018349138668195764,0.017846267040631695,0.03005137180460278,-0.03054180519687397,-0.008120415011497097
2021-11-02,0.00518135874199821,0.007796086588358765,-0.0041479252013522806,0.005425335097158096,-0.006324746467788158
2021-11-09,0.01028286695558478,0.011689763306276319,0.023392863297978315,0.043482244986103924,0.03876864864655853
