Date,r_obs,r_true_ar,r_true_ma1,r_true_ma2,r_true_ma3
2005-01-11,0.0,0.0015033665778182393,0.0015943332154669894,0.0015930113037870546,0.0015807880272245608
2005-01-18,0.0,0.0015033665778182393,0.0016695240698813793,0.0014648794594788721,0.001391415256051825
2005-01-25,0.0,0.0015033665778182393,0.0016519874698027086,0.0015341250950673107,0.0012805025182125516
2005-02-01,0.0,0.0015033665778182393,0.0016558526893686964,0.001535457412120891,0.0013680924116197392
2005-03-01,0.0,0.0015033665778182393,0.0016549896984954298,0.0015253561400200432,0.0013900341325243826
2005-03-08,0.0,0.0015033665778182393,0.0016551818293004514,0.001527297572618017,0.0013874537749275385
2005-03-15,0.0,0.0015033665778182393,0.0016551390272449334,0.0015282461521904113,0.0013704194171771636
2005-03-22,0.0,0.0015033665778182393,0.0016551485611451884,0.0015277824030068303,0.0013709276014373072
2005-03-29,0.0,0.0015033665778182393,0.001655146437459138,0.0015277519983146678,0.0013737791318817793
2005-04-05,0.0,0.0015033665778182393,0.0016551469105090498,0.0015278211460129467,0.0013756402066310257
2005-04-12,0.0,0.0015033665778182393,0.0016551468051372743,0.0015278106461655348,0.0013747501559250013
2005-04-19,0.0,0.0015033665778182393,0.0016551468286088084,0.001527803509401605,0.0013742183207863562
2005-04-26,0.0,0.0015033665778182393,0.0016551468233805303,0.0015278064381518868,0.0013741839632372102
2005-05-17,0.0,0.0015033665778182393,0.0016551468245451278,0.0015278067847848825,0.0013744048465168099
2005-05-24,0.0001851680405255962,0.001554983043486847,0.0016963929574493994,0.0015669375996421563,0.001411831599081084
2005-05-31,-0.0001851680405255962,0.0014517501121496317,0.0016047131256791602,0.001505457753876799,0.0013577969153426685
2005-06-07,0.0,0.0015033665778182393,0.001666380917671691,0.0015021828434138287,0.001371308522323827
2005-06-14,0.0,0.0015033665778182393,0.0016526444329456307,0.0015362450395233489,0.0013443445142412474
2005-06-21,0.0,0.0015033665778182393,0.0016557042313676683,0.0015294898042233288,0.0013834036114901511
