"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/2022","26,976.02","26,641.68","27,266.86","26,113.45","","2.86%"
"03/22/2022","26,225.31","27,698.36","28,201.96","25,223.13","","-5.38%"
"03/21/2022","27,717.24","29,672.49","29,672.49","26,703.73","","-10.33%"
"03/18/2022","30,908.85","31,576.13","31,576.13","30,216.39","","-6.03%"
"03/17/2022","32,891.80","33,112.13","34,497.04","32,162.83","","-3.87%"
"03/16/2022","34,215.02","37,372.64","37,400.34","33,805.84","","-4.86%"
"03/15/2022","35,962.54","35,869.37","36,867.77","35,378.36","","1.45%"
"03/14/2022","35,450.12","35,881.96","35,881.96","34,685.90","","0.76%"
"03/11/2022","35,183.21","35,340.59","36,384.31","34,585.18","","-4.37%"
"03/10/2022","36,790.97","38,752.52","38,752.52","36,722.98","","-8.83%"
"03/09/2022","40,353.99","42,806.55","43,738.22","39,545.70","","-4.07%"
"03/08/2022","42,066.25","49,697.15","70,722.72","34,207.47","","-11.97%"
"03/07/2022","47,785.96","29,190.29","48,276.98","29,190.29","","70.25%"
"03/04/2022","28,068.51","26,771.72","28,183.08","26,329.81","","6.70%"
"03/03/2022","26,305.88","25,545.44","26,817.05","25,545.44","","5.33%"
"03/02/2022","24,973.85","24,225.99","25,443.46","24,179.41","","2.75%"
"03/01/2022","24,305.31","23,405.11","24,351.89","23,405.11","","4.21%"
"02/28/2022","23,323.28","23,392.52","24,019.51","23,165.90","","0.26%"
"02/25/2022","23,262.84","23,420.22","23,600.26","23,009.78","","-0.35%"
"02/24/2022","23,343.42","23,371.12","24,660.35","23,209.96","","0.48%"
"02/23/2022","23,231.37","23,266.62","23,386.23","23,065.18","","-0.21%"
