"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2019","229.32","229.71","230.68","227.49","","0.01%"
"01/09/2019","229.30","230.10","230.85","228.06","","0.64%"
"01/08/2019","227.84","226.32","229.33","225.04","","0.21%"
"01/07/2019","227.37","227.42","228.18","225.94","","0.37%"
"01/04/2019","226.53","221.31","227.60","221.31","","2.18%"
"01/03/2019","221.70","219.01","222.83","217.96","","-0.02%"
"01/02/2019","221.75","217.57","221.75","214.67","","1.74%"
"12/31/2018","217.95","222.16","222.27","217.07","","-0.37%"
"12/28/2018","218.75","219.18","219.49","216.82","","-0.33%"
"12/27/2018","219.47","218.78","222.04","218.12","","-1.15%"
"12/26/2018","222.03","222.03","222.03","222.03","","0.01%"
"12/24/2018","222.00","223.38","223.73","221.69","","0.11%"
"12/21/2018","221.75","222.92","223.48","221.09","","-0.31%"
"12/20/2018","222.45","221.84","224.18","220.51","","-0.36%"
"12/19/2018","223.25","220.45","224.37","220.35","","1.06%"
"12/18/2018","220.90","225.01","225.93","219.69","","-1.38%"
"12/17/2018","223.98","225.16","226.58","223.73","","-0.86%"
"12/14/2018","225.93","220.34","225.93","219.32","","2.12%"
"12/13/2018","221.25","219.43","222.86","219.43","","0.51%"
"12/12/2018","220.13","220.36","221.05","219.33","","0.23%"
"12/11/2018","219.63","221.18","223.23","218.86","","-0.28%"
"12/10/2018","220.25","221.52","223.06","219.70","","-1.06%"
"12/07/2018","222.60","221.89","225.26","221.48","","0.56%"
"12/06/2018","221.36","226.05","229.12","219.52","","-3.38%"
"12/05/2018","229.10","226.78","229.12","225.65","","0.67%"
"12/04/2018","227.58","229.62","232.84","226.24","","-0.88%"
"12/03/2018","229.60","229.38","231.45","227.56","","0.43%"
"11/30/2018","228.62","225.99","228.62","223.42","","1.35%"
"11/29/2018","225.57","221.59","225.86","220.26","","2.37%"
"11/28/2018","220.34","221.54","222.77","219.80","","0.25%"
"11/27/2018","219.79","220.98","221.90","218.73","","-0.95%"
"11/26/2018","221.89","219.49","222.76","219.28","","-0.37%"
"11/23/2018","222.72","220.24","223.81","219.08","","-0.94%"
"11/21/2018","224.83","226.17","227.74","224.72","","-0.68%"
"11/20/2018","226.36","229.15","231.45","225.47","","-0.77%"
"11/19/2018","228.12","230.72","231.85","228.12","","-1.59%"
"11/16/2018","231.80","230.40","234.16","229.69","","0.93%"
"11/15/2018","229.67","230.90","240.47","229.67","","-0.44%"
"11/14/2018","230.68","230.85","231.67","229.26","","-0.29%"
"11/13/2018","231.35","231.61","236.01","229.61","","-0.50%"
"11/12/2018","232.52","232.88","234.07","230.76","","-0.64%"
"11/09/2018","234.02","238.34","240.38","232.72","","-2.64%"
"11/08/2018","240.36","239.16","241.20","236.50","","-0.34%"
"11/07/2018","241.18","241.08","243.23","237.39","","0.39%"
"11/06/2018","240.25","241.29","243.19","239.41","","0.21%"
"11/05/2018","239.74","240.64","241.64","238.66","","-1.52%"
"11/02/2018","243.45","241.27","248.12","240.25","","1.21%"
"11/01/2018","240.54","236.19","243.06","234.56","","2.51%"
"10/31/2018","234.64","240.36","240.67","234.13","","-2.25%"
"10/30/2018","240.04","240.67","241.80","238.94","","0.08%"
"10/29/2018","239.84","243.27","243.78","239.43","","-1.22%"
"10/26/2018","242.81","247.08","247.90","240.98","","-2.05%"
"10/25/2018","247.88","248.59","251.65","247.76","","-0.61%"
"10/24/2018","249.39","254.70","255.72","249.28","","-1.21%"
"10/23/2018","252.44","255.43","255.84","252.16","","-1.24%"
"10/22/2018","255.62","257.32","259.67","254.69","","0.63%"
"10/19/2018","254.01","253.93","257.60","251.99","","0.81%"
"10/18/2018","251.97","251.89","253.30","248.93","","-0.21%"
"10/17/2018","252.49","255.12","257.06","251.55","","-1.73%"
"10/16/2018","256.94","256.33","256.94","252.86","","-0.16%"
"10/15/2018","257.34","260.47","261.41","256.43","","-0.33%"
"10/12/2018","258.18","258.10","262.69","257.49","","-0.16%"
"10/11/2018","258.59","257.08","260.12","252.72","","-0.04%"
"10/10/2018","258.70","263.60","265.44","258.70","","-2.54%"
"10/09/2018","265.43","257.76","265.43","256.53","","3.47%"
"10/08/2018","256.52","255.72","258.27","253.11","","-0.35%"
"10/05/2018","257.41","255.85","258.73","251.97","","1.10%"
"10/04/2018","254.61","262.79","264.74","253.04","","-2.19%"
"10/03/2018","260.32","254.79","260.59","253.56","","2.05%"
"10/02/2018","255.08","254.01","257.40","251.16","","0.11%"
"10/01/2018","254.81","255.57","256.90","251.43","","-0.79%"
"09/28/2018","256.85","256.73","260.82","255.75","","0.29%"
"09/27/2018","256.10","260.89","266.24","255.23","","-2.02%"
"09/26/2018","261.39","262.34","266.41","261.39","","-1.01%"
"09/25/2018","264.06","261.38","265.41","260.46","","-0.02%"
"09/24/2018","264.12","265.88","270.28","263.97","","-2.26%"
"09/21/2018","270.23","258.91","270.74","257.48","","4.96%"
"09/20/2018","257.46","255.08","258.59","254.00","","0.94%"
"09/19/2018","255.06","251.84","257.23","251.84","","0.88%"
"09/18/2018","252.84","249.56","254.17","249.36","","1.32%"
"09/17/2018","249.55","252.71","258.13","249.55","","-3.31%"
"09/14/2018","258.08","257.19","259.08","255.08","","0.39%"
"09/13/2018","257.08","257.29","260.66","256.27","","-0.12%"
"09/12/2018","257.38","246.96","257.58","246.45","","3.20%"
"09/11/2018","249.40","251.89","253.83","248.09","","-1.46%"
"09/10/2018","253.10","250.51","254.81","250.00","","0.44%"
"09/07/2018","251.99","255.18","255.28","249.46","","-0.73%"
"09/06/2018","253.84","255.40","256.80","252.75","","0.04%"
"09/05/2018","253.75","254.97","257.50","252.11","","-0.23%"
"09/04/2018","254.34","261.10","261.10","252.69","","-2.59%"
"08/31/2018","261.10","271.31","272.33","261.10","","-3.65%"
"08/30/2018","270.99","274.81","276.65","269.45","","-1.60%"
"08/29/2018","275.40","277.07","279.01","274.23","","-1.29%"
"08/28/2018","278.99","272.05","278.99","271.85","","1.91%"
"08/27/2018","273.77","273.77","273.77","273.77","","0.02%"
"08/24/2018","273.72","271.30","274.97","269.77","","1.05%"
"08/23/2018","270.87","274.89","276.01","269.19","","-1.86%"
"08/22/2018","276.00","278.71","280.14","274.95","","-0.24%"
"08/21/2018","276.66","279.21","281.04","275.74","","0.01%"
"08/20/2018","276.63","277.11","279.92","275.07","","0.59%"
"08/17/2018","275.02","271.70","277.90","269.56","","1.15%"
"08/16/2018","271.89","265.60","274.63","262.23","","3.69%"
"08/15/2018","262.22","273.97","274.69","260.90","","-4.29%"
"08/14/2018","273.96","277.16","277.67","273.54","","-0.97%"
"08/13/2018","276.63","281.93","283.48","275.53","","-1.93%"
"08/10/2018","282.08","284.20","285.63","278.17","","-0.49%"
"08/09/2018","283.47","285.13","288.64","283.20","","-1.18%"
"08/08/2018","286.85","284.46","286.93","282.72","","1.47%"
"08/07/2018","282.70","277.73","284.09","277.52","","1.24%"
"08/06/2018","279.25","274.42","279.77","271.38","","1.02%"
"08/03/2018","276.42","272.90","276.60","266.86","","1.64%"
"08/02/2018","271.96","275.70","277.28","270.96","","-1.92%"
"08/01/2018","277.27","286.75","287.21","275.60","","-3.16%"
"07/31/2018","286.33","282.00","287.20","281.80","","1.25%"
"07/30/2018","282.80","281.46","283.19","278.80","","-0.02%"
"07/27/2018","282.85","281.06","283.45","280.59","","0.64%"
"07/26/2018","281.04","280.76","281.13","277.71","","0.70%"
"07/25/2018","279.10","278.41","282.27","276.74","","0.59%"
"07/24/2018","277.47","274.55","280.95","272.60","","1.48%"
"07/23/2018","273.41","276.72","279.09","273.41","","-1.00%"
"07/20/2018","276.16","272.44","278.23","272.34","","1.41%"
"07/19/2018","272.32","277.19","277.91","269.83","","-2.00%"
"07/18/2018","277.89","276.97","278.61","272.37","","0.93%"
"07/17/2018","275.32","280.43","280.84","275.17","","-1.32%"
"07/16/2018","278.99","284.90","285.41","278.99","","-2.20%"
"07/13/2018","285.26","290.68","291.70","284.13","","-1.55%"
"07/12/2018","289.74","290.11","293.59","283.36","","2.26%"
"07/11/2018","283.35","280.07","286.53","277.88","","-1.94%"
"07/10/2018","288.95","290.53","290.73","286.00","","-0.43%"
"07/09/2018","290.21","289.97","290.79","284.76","","1.93%"
"07/06/2018","284.71","289.52","289.83","283.09","","-1.76%"
"07/05/2018","289.82","289.40","293.13","286.84","","-1.74%"
"07/03/2018","294.96","295.75","301.22","292.73","","-0.73%"
"07/02/2018","297.14","303.40","304.88","297.14","","-2.37%"
"06/29/2018","304.36","302.23","308.20","301.87","","0.78%"
"06/28/2018","301.99","304.41","306.71","300.73","","-0.63%"
"06/27/2018","303.91","301.94","306.74","296.66","","0.64%"
"06/26/2018","301.99","303.66","303.97","297.49","","0.37%"
"06/25/2018","300.89","312.79","312.89","300.89","","-3.51%"
"06/22/2018","311.85","307.32","314.19","307.22","","1.85%"
"06/21/2018","306.20","309.86","310.22","305.52","","0.11%"
"06/20/2018","305.86","302.44","306.87","299.32","","2.19%"
"06/19/2018","299.31","305.13","307.17","298.19","","-2.14%"
"06/18/2018","305.84","310.01","313.10","305.01","","-1.38%"
"06/15/2018","310.13","310.42","314.51","308.74","","-0.64%"
"06/14/2018","312.14","318.68","319.10","308.58","","-2.17%"
"06/13/2018","319.08","310.48","319.59","309.96","","2.72%"
"06/12/2018","310.62","311.30","314.35","309.60","","-0.53%"
"06/11/2018","312.29","316.21","316.31","311.57","","-0.85%"
"06/08/2018","314.98","315.91","316.94","312.06","","-0.64%"
"06/07/2018","317.02","319.52","323.51","314.30","","-0.73%"
"06/06/2018","319.35","320.68","322.63","319.14","","-0.76%"
"06/05/2018","321.78","314.22","323.02","311.71","","1.71%"
"06/04/2018","316.36","315.63","316.63","311.44","","0.28%"
"06/01/2018","315.47","318.29","318.40","308.86","","1.47%"
"05/31/2018","310.89","308.91","313.78","308.15","","0.60%"
"05/30/2018","309.04","303.73","310.16","300.05","","1.51%"
"05/29/2018","304.44","305.81","306.94","302.13","","0.83%"
"05/25/2018","301.93","306.00","307.58","300.17","","-0.81%"
"05/24/2018","304.39","297.75","304.45","296.83","","1.72%"
"05/23/2018","299.24","297.63","300.86","295.23","","-0.88%"
"05/22/2018","301.90","299.10","303.04","297.47","","0.73%"
"05/21/2018","299.72","298.06","301.33","297.04","","-0.52%"
"05/18/2018","301.28","300.37","303.74","297.91","","1.08%"
"05/17/2018","298.06","296.52","301.03","295.39","","0.83%"
"05/16/2018","295.60","294.00","298.75","293.33","","0.36%"
"05/15/2018","294.55","292.96","299.40","290.07","","-0.52%"
"05/14/2018","296.09","287.07","296.44","287.07","","3.14%"
"05/11/2018","287.07","283.95","288.61","281.86","","1.26%"
"05/10/2018","283.49","284.04","284.60","281.74","","-0.32%"
"05/09/2018","284.41","283.70","284.41","281.26","","0.29%"
"05/08/2018","283.58","284.88","288.31","280.83","","-1.02%"
"05/07/2018","286.50","286.50","286.50","286.50","","0.01%"
"05/04/2018","286.46","285.60","287.26","281.31","","1.84%"
"05/03/2018","281.29","284.92","289.97","281.29","","-1.48%"
"05/02/2018","285.52","284.09","286.84","278.78","","2.42%"
"05/01/2018","278.77","279.80","282.43","276.91","","0.00%"
"04/30/2018","278.77","282.62","284.25","278.77","","-1.70%"
"04/27/2018","283.60","290.45","291.88","281.98","","-2.46%"
"04/26/2018","290.74","287.03","291.56","284.42","","0.64%"
"04/25/2018","288.90","289.29","290.92","284.95","","1.16%"
"04/24/2018","285.60","291.56","294.89","285.49","","-1.97%"
"04/23/2018","291.34","302.92","303.43","282.62","","-3.81%"
"04/20/2018","302.88","310.34","310.34","296.77","","-1.62%"
"04/19/2018","307.88","313.50","340.79","302.70","","-1.31%"
"04/18/2018","311.96","290.21","323.90","290.11","","7.46%"
"04/17/2018","290.29","288.44","291.91","283.46","","-0.83%"
"04/16/2018","292.71","285.86","293.50","284.23","","2.81%"
"04/13/2018","284.70","285.32","287.48","280.11","","1.64%"
"04/12/2018","280.10","280.31","283.17","276.22","","-1.08%"
"04/11/2018","283.15","278.88","283.49","277.43","","1.24%"
"04/10/2018","279.69","274.04","281.40","273.94","","1.95%"
"04/09/2018","274.33","268.75","275.47","267.42","","1.24%"
"04/06/2018","270.96","268.47","272.23","264.43","","-0.42%"
"04/05/2018","272.09","270.25","275.03","268.51","","1.34%"
"04/04/2018","268.50","275.11","276.44","265.76","","-2.36%"
"04/03/2018","274.99","277.00","278.69","271.68","","1.23%"
"04/02/2018","271.66","271.66","271.66","271.66","","0.02%"
"03/29/2018","271.61","266.26","273.14","266.06","","1.31%"
"03/28/2018","268.09","265.10","269.44","263.31","","1.01%"
"03/27/2018","265.41","267.29","269.85","263.96","","0.34%"
"03/26/2018","264.51","264.13","265.96","261.75","","0.04%"
"03/23/2018","264.40","268.04","270.87","264.05","","-1.84%"
"03/22/2018","269.36","276.83","277.50","266.81","","-2.01%"
"03/21/2018","274.88","274.72","277.23","270.12","","0.04%"
"03/20/2018","274.76","276.39","277.92","273.22","","-0.18%"
"03/19/2018","275.25","275.48","277.12","272.75","","-1.06%"
"03/16/2018","278.21","277.41","281.51","276.09","","-0.04%"
"03/15/2018","278.32","282.13","282.54","276.25","","-1.49%"
"03/14/2018","282.52","281.79","286.56","281.12","","-0.31%"
"03/13/2018","283.41","281.13","283.67","278.17","","1.48%"
"03/12/2018","279.28","280.87","282.66","279.18","","-1.34%"
"03/09/2018","283.08","269.55","283.82","267.92","","4.47%"
"03/08/2018","270.97","276.38","277.54","268.28","","-2.35%"
"03/07/2018","277.49","276.99","279.34","272.60","","-0.66%"
"03/06/2018","279.32","274.15","279.83","273.64","","1.85%"
"03/05/2018","274.24","274.12","274.94","270.02","","-0.17%"
"03/02/2018","274.70","272.75","276.02","271.83","","-0.07%"
"03/01/2018","274.89","279.32","282.49","272.11","","-2.40%"
"02/28/2018","281.66","281.53","283.57","280.44","","-0.39%"
"02/27/2018","282.75","283.51","286.47","279.81","","-0.59%"
"02/26/2018","284.42","281.99","287.13","280.97","","1.17%"
"02/23/2018","281.13","279.51","283.18","279.41","","-0.47%"
"02/22/2018","282.46","274.90","282.77","274.38","","-0.10%"
"02/21/2018","282.75","278.66","282.75","273.96","","1.73%"
"02/20/2018","277.93","278.28","281.71","275.22","","-2.23%"
"02/16/2018","284.26","288.40","290.80","282.22","","-1.62%"
"02/15/2018","288.95","288.75","294.41","285.78","","0.36%"
"02/14/2018","287.92","274.91","288.64","274.65","","4.84%"
"02/13/2018","274.64","269.09","276.88","268.84","","2.65%"
"02/12/2018","267.55","266.74","268.58","264.93","","1.01%"
"02/09/2018","264.87","266.02","268.37","261.44","","-1.30%"
"02/08/2018","268.36","270.54","270.75","263.05","","-0.24%"
