"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2023","0.00000065","0.00000073","0.00000077","0.00000064","2.58M","-10.96%"
"03/02/2023","0.00000073","0.00000074","0.00000079","0.00000068","2.32M","-1.35%"
"03/01/2023","0.00000074","0.00000073","0.00000080","0.00000070","2.36M","1.37%"
"02/28/2023","0.00000073","0.00000077","0.00000082","0.00000073","2.13M","-5.19%"
"02/27/2023","0.00000077","0.00000080","0.00000083","0.00000076","2.24M","-3.75%"
"02/26/2023","0.00000080","0.00000082","0.00000088","0.00000078","1.87M","-2.44%"
"02/25/2023","0.00000082","0.00000082","0.00000082","0.00000079","2.35M","0.00%"
"02/24/2023","0.00000082","0.00000081","0.00000095","0.00000078","2.02M","2.50%"
"02/23/2023","0.00000080","0.00000072","0.00000090","0.00000069","2.70M","11.11%"
"02/22/2023","0.00000072","0.00000068","0.00000072","0.00000063","2.96M","5.88%"
"02/21/2023","0.00000068","0.00000073","0.00000088","0.00000066","2.48M","-5.56%"
"02/20/2023","0.00000072","0.00000069","0.00000075","0.00000064","3.06M","4.35%"
"02/19/2023","0.00000069","0.00000075","0.00000079","0.00000065","2.42M","-8.00%"
"02/18/2023","0.00000075","0.00000074","0.00000079","0.00000068","2.35M","1.35%"
"02/17/2023","0.00000074","0.00000079","0.00000082","0.00000064","2.81M","-6.33%"
"02/16/2023","0.00000079","0.00000069","0.00000084","0.00000061","2.40M","14.49%"
"02/15/2023","0.00000069","0.00000064","0.00000080","0.00000063","2.92M","7.81%"
"02/14/2023","0.00000064","0.00000063","0.00000066","0.00000060","3.31M","1.59%"
"02/13/2023","0.00000063","0.00000069","0.00000072","0.00000062","4.58M","-8.70%"
"02/12/2023","0.00000069","0.00000065","0.00000071","0.00000063","4.70M","6.15%"
"02/11/2023","0.00000065","0.00000064","0.00000067","0.00000060","3.72M","3.17%"
"02/10/2023","0.00000063","0.00000059","0.00000065","0.00000057","3.10M","6.78%"
"02/09/2023","0.00000059","0.00000060","0.00000067","0.00000057","3.06M","-3.28%"
"02/08/2023","0.00000061","0.00000064","0.00000065","0.00000057","2.21M","-4.69%"
"02/07/2023","0.00000064","0.00000064","0.00000074","0.00000061","2.65M","1.59%"
"02/06/2023","0.00000063","0.00000057","0.00000078","0.00000052","2.51M","10.53%"
"02/05/2023","0.00000057","0.00000057","0.00000060","0.00000056","2.52M","-1.72%"
"02/04/2023","0.00000058","0.00000060","0.00000062","0.00000052","2.80M","-3.33%"
"02/03/2023","0.00000060","0.00000050","0.00000067","0.00000049","3.00M","20.00%"
"02/02/2023","0.00000050","0.00000049","0.00000051","0.00000045","3.69M","2.04%"
"02/01/2023","0.00000049","0.00000053","0.00000054","0.00000047","3.30M","-7.55%"
"01/31/2023","0.00000053","0.00000054","0.00000054","0.00000048","3.66M","-1.85%"
"01/30/2023","0.00000054","0.00000052","0.00000055","0.00000039","3.44M","3.85%"
"01/29/2023","0.00000052","0.00000049","0.00000052","0.00000044","2.86M","6.12%"
"01/28/2023","0.00000049","0.00000048","0.00000051","0.00000046","3.22M","2.08%"
"01/27/2023","0.00000048","0.00000049","0.00000050","0.00000044","3.33M","-2.04%"
"01/26/2023","0.00000049","0.00000047","0.00000050","0.00000044","3.70M","4.26%"
"01/25/2023","0.00000047","0.00000051","0.00000052","0.00000045","4.02M","-7.84%"
"01/24/2023","0.00000051","0.00000050","0.00000052","0.00000049","3.92M","2.00%"
"01/23/2023","0.00000050","0.00000048","0.00000051","0.00000047","3.90M","4.17%"
"01/22/2023","0.00000048","0.00000049","0.00000051","0.00000046","3.80M","-5.88%"
"01/21/2023","0.00000051","0.00000045","0.00000052","0.00000044","4.94M","13.33%"
"01/20/2023","0.00000045","0.00000045","0.00000048","0.00000044","4.82M","0.00%"
"01/19/2023","0.00000045","0.00000048","0.00000051","0.00000045","5.45M","-6.25%"
"01/18/2023","0.00000048","0.00000048","0.00000050","0.00000045","5.96M","0.00%"
"01/17/2023","0.00000048","0.00000047","0.00000050","0.00000045","5.55M","2.13%"
"01/16/2023","0.00000047","0.00000049","0.00000051","0.00000045","5.05M","-4.08%"
