Date,true_unsmoothed_return
2023-10-26,-0.03744756232310063
2023-10-27,0.006132431919909958
2023-10-30,-0.02660045827995586
2023-10-31,-0.03402492004442621
2023-11-01,0.003961568322408233
2023-11-02,0.023605005433870684
2023-11-03,0.03411842987177973
2023-11-06,-0.03381364828066702
2023-11-07,-0.030676806677633145
2023-11-08,-0.0001806619675439724
2023-11-09,-0.015701358428247828
2023-11-10,-0.04202295610945313
2023-11-13,0.013186939170454602
2023-11-14,0.04898207294709634
2023-11-15,-0.0021700885115666264
2023-11-16,-0.0641021721309814
2023-11-17,0.030262577057843444
2023-11-20,0.02480968026780804
2023-11-21,-0.010153605557136815
2023-11-22,-0.03872567310837867
2023-11-24,0.004358221882142535
2023-11-27,-0.045061294286884504
2023-11-28,-0.016588094515395085
2023-11-29,-0.008034569127635168
