"Date","Price","Open","High","Low","Vol.","Change %"
"05/21/2013","90.43","89.83","90.66","89.81","","1.27%"
"05/20/2013","89.30","89.48","89.49","89.23","","0.35%"
"05/17/2013","88.99","88.46","89.08","88.26","","0.82%"
"05/16/2013","88.27","89.15","89.21","88.15","","-1.75%"
"05/15/2013","89.84","89.73","90.22","89.41","","0.26%"
"05/14/2013","89.61","89.41","90.08","89.18","","0.23%"
"05/13/2013","89.40","90.27","90.60","89.19","","-0.90%"
"05/10/2013","90.21","89.62","90.21","89.43","","0.52%"
"05/09/2013","89.74","89.68","89.97","89.43","","0.94%"
"05/08/2013","88.90","88.40","89.04","88.13","","1.00%"
"05/07/2013","88.02","87.93","88.43","87.76","","-0.07%"
"05/06/2013","88.08","88.14","88.34","87.75","","0.17%"
"05/03/2013","87.93","87.41","88.42","87.37","","1.06%"
"05/02/2013","87.01","86.38","87.13","85.53","","0.51%"
"05/01/2013","86.57","88.17","88.22","86.46","","-2.25%"
"04/30/2013","88.56","88.36","88.92","87.94","","0.52%"
"04/29/2013","88.10","87.72","88.16","87.55","","0.69%"
"04/26/2013","87.50","88.26","88.54","87.38","","-0.86%"
"04/25/2013","88.26","88.07","88.66","87.87","","0.43%"
"04/24/2013","87.88","87.60","88.23","87.57","","0.42%"
"04/23/2013","87.51","86.72","87.52","86.63","","0.88%"
"04/22/2013","86.75","86.69","86.81","85.80","","-0.34%"
"04/19/2013","87.05","86.56","87.21","86.46","","1.84%"
"04/18/2013","85.48","85.61","86.02","84.87","","0.25%"
"04/17/2013","85.27","86.77","86.80","85.15","","-2.01%"
"04/16/2013","87.02","86.00","87.15","85.82","","0.57%"
"04/15/2013","86.53","88.92","88.92","86.51","","-3.47%"
"04/12/2013","89.64","89.53","89.65","88.76","","-0.66%"
"04/11/2013","90.24","90.07","90.58","90.03","","0.02%"
"04/10/2013","90.22","90.42","91.03","90.21","","0.57%"
"04/09/2013","89.71","88.94","89.87","88.72","","0.72%"
