Lithium Production-Reserves
""
0.5585718847573466
0.054609490223219925
-0.08969812342137906
-0.09278447342158369
0.10935750956426982
-0.019682017125493667
0.1059417330180803
0.16788605433435277
0.07051994561791419
0.08189976062847104
0.1583322747212652
0.08699950209906815
-0.0017670650632628515
-0.2581327527847421
0.3555589459979329
0.2476514360600277
0.05182915458814352
-0.1253225555227203
0.018418963405035793
-0.04549727242333457
0.293611618421028
0.3305555670395992
0.8708728293994132
-0.08674748996891557
-0.033223252513017054
0.26178803461581635
