Date,true_unsmoothed_return
2018-01-18,-0.03857764690874726
2018-01-19,-0.0074993533173401536
2018-01-22,-0.0037766062153955053
2018-01-23,0.006999930483591184
2018-01-24,-0.012176791770509478
2018-01-25,0.015203196107459583
2018-01-26,-0.0012756114167400343
2018-01-29,-0.00598901076532904
2018-01-30,-0.0165506733086049
2018-01-31,-0.002601927882422405
2018-02-01,-0.019342971664597332
2018-02-02,-0.03799963125107437
2018-02-05,-0.036097972001290016
2018-02-06,0.02348779181823971
2018-02-07,0.004886146303237017
2018-02-08,-0.02931097862950732
2018-02-09,0.011129133614591162
2018-02-22,0.01282780150561152
2018-02-23,0.021762866414641112
2018-02-26,-0.033509589878047384
2018-02-27,-0.009641933432396074
2018-02-28,-0.03881815938834351
2018-03-01,-0.02004412500251967
2018-03-02,0.0022812461701023985
2018-03-05,-0.00042700985221113966
2018-03-06,0.02363429617134352
2018-03-07,-0.0010860001916628346
2018-03-08,0.007897158820738985
2018-03-09,0.024600663456345213
2018-03-12,0.007342410237722901
2018-03-13,-0.0024232567475847185
2018-03-14,0.0010794684322135279
2018-03-15,-0.00335412707740257
2018-03-16,-0.0027836438252867163
2018-03-19,-0.022298852853670354
2018-03-20,-0.00379416011515379
2018-03-21,0.007099963751799373
2018-03-22,-0.025818221505109897
2018-03-23,-0.02030667023964677
2018-03-26,0.014817193589552545
2018-03-27,-0.012602758401991406
2018-03-28,-0.022041110496384932
2018-03-29,0.013236655545046407
2018-04-02,-0.02398487098429149
2018-04-03,-0.006495481152189233
2018-04-04,-0.0032190324433847266
2018-04-09,-0.0026567822365052484
2018-04-10,0.01486607213622846
2018-04-11,0.002671395416239357
2018-04-12,0.008814137145530362
2018-04-13,0.0031488809239199472
2018-04-16,-0.024135160155982216
2018-04-17,0.004868493218322214
2018-04-18,0.017464563733264667
2018-04-19,0.00640974614900347
2018-04-20,-0.006352159712240279
2018-04-23,-0.006597028877757138
2018-04-24,-0.02251509774769429
2018-04-25,-0.006277486459069087
2018-04-26,0.008102236874279316
2018-04-27,0.007087548382420792
2018-05-02,-0.011289290950885277
2018-05-03,0.0026354120774226162
2018-05-04,0.01519391880073551
2018-05-07,0.0068325009699210446
2018-05-08,-0.0020160362067859813
2018-05-09,0.003105722422771712
2018-05-10,0.004726150038362653
2018-05-11,0.0026010371740794926
2018-05-14,0.0021424047235069645
2018-05-15,-0.00553678976406862
2018-05-16,0.00997046716236959
2018-05-17,0.01519477764349178
2018-05-18,-0.00999645871175594
2018-05-21,0.01017407411218234
2018-05-22,-0.014518728253625653
2018-05-23,-0.0035130648951339485
2018-05-24,-0.026312484450414095
2018-05-25,0.0036787770639146533
2018-05-29,-0.03365140763170981
2018-05-30,0.004362313406574173
2018-05-31,-0.009557903183804933
2018-06-01,0.023198670387574113
2018-06-04,0.011744409308402818
2018-06-05,-0.02377005250217905
2018-06-06,2.1049213671194e-05
2018-06-07,0.007862559499605069
2018-06-08,-0.014776785421476658
2018-06-11,0.015755037699702584
2018-06-12,0.0013542040873754807
2018-06-13,-0.009665914771438182
2018-06-14,-0.0025265192439280697
2018-06-15,-0.03058116043352823
2018-06-19,-0.042027217661506716
2018-06-20,-0.004193918604179714
2018-06-21,0.01388089821178944
2018-06-22,0.01608830076052256
2018-06-25,-0.010178218275208342
2018-06-26,-0.0031077987034366546
2018-06-27,-0.026954744963093826
2018-06-28,0.007554886718180734
2018-06-29,0.005444291964914331
2018-07-02,-0.001673953792387506
2018-07-03,0.0019188156469300982
2018-07-05,-0.02056039054152757
2018-07-06,0.017955553470693705
2018-07-09,0.0124634939930049
2018-07-10,-0.011704650095588671
2018-07-11,-0.006319588256548353
2018-07-12,0.012079918503016434
2018-07-13,0.00237275869102894
2018-07-16,-0.01788747360267479
2018-07-17,0.010496090857466748
2018-07-18,-0.006749965097718941
2018-07-19,-0.004326878704234828
2018-07-20,-0.003541625249304112
2018-07-23,-0.03882550910434035
2018-07-24,-0.006659639415385095
2018-07-25,0.022997655982342553
2018-07-26,0.008772656754707963
2018-07-27,-0.020532757914913404
2018-07-30,0.0029288512362798825
2018-07-31,0.0075011266999500045
2018-08-01,-0.032038043879765075
2018-08-02,-0.01211372582395945
2018-08-03,0.01568680649964777
2018-08-06,-0.01276957767064237
2018-08-07,0.012384206463127611
2018-08-08,0.01639203979036713
2018-08-09,-0.0006021596206508975
2018-08-10,-0.023372507190591238
2018-08-13,-0.030814737477669676
2018-08-14,-0.011956038231239079
2018-08-15,-0.01781554713194862
2018-08-16,0.018752110767777642
2018-08-17,0.006306784680848815
2018-08-20,0.0006669556204353207
2018-08-21,0.008949914527526415
2018-08-22,-0.0032234573024380927
2018-08-23,-0.025359439231941033
2018-08-24,0.01953245629499821
2018-08-27,-0.005809886535277489
2018-08-28,-0.013079766530735882
2018-08-29,0.017942787548192344
2018-08-30,-0.010590881073181594
2018-08-31,0.0011712070796035653
2018-09-04,-0.01270653974144091
2018-09-05,-0.015611488986884204
2018-09-06,-0.007684242373640292
2018-09-07,-0.002401821952485288
2018-09-10,0.0022758251991793314
2018-09-11,0.0054205764970413715
2018-09-12,0.008768943798282821
2018-09-13,0.007669581811351321
2018-09-14,0.009104337886990862
2018-09-17,-0.009307720489292206
2018-09-18,0.0020470667206499114
2018-09-19,0.0239525834983752
2018-09-20,-0.006736352501294902
2018-09-21,0.022357220783069003
2018-09-25,-0.005220245457593329
2018-09-26,-0.0031433072910639136
2018-09-27,-0.0017432909296697721
2018-09-28,-0.010265557341491705
2018-10-08,-0.0066008656580775395
2018-10-09,-0.040350899527365564
2018-10-10,-0.04718018145767632
2018-10-11,-0.008237627178539694
2018-10-12,0.02507713223371641
2018-10-15,0.006874827525421981
2018-10-16,0.01597225206077836
2018-10-17,-0.013322602209215155
2018-10-18,-0.02251540655157816
2018-10-19,0.0032607587477558645
2018-10-22,0.00599243218611487
2018-10-23,-0.011438100823647615
2018-10-24,-0.03358566357135115
2018-10-25,0.027180440826022157
2018-10-26,-0.012260214532038915
2018-10-29,-0.006465579437007794
2018-10-30,0.035399674094396094
2018-10-31,0.009557216701117685
2018-11-01,0.05318432684220927
2018-11-02,0.003287918146316772
2018-11-05,-0.0011576895448855362
2018-11-06,0.005771835354119261
2018-11-07,0.01353877794684364
2018-11-08,-0.012910651378670122
2018-11-09,-0.008411781574415907
2018-11-12,-0.02542494124070982
2018-11-13,0.0031253629311773527
2018-11-14,0.0038695121955697256
2018-11-15,0.01800650522576604
2018-11-16,-0.002121011605441925
2018-11-19,-0.006377366767089117
2018-11-20,-0.03324882931351563
2018-11-21,0.0051703646892602975
2018-11-23,-0.008888010001576806
2018-11-26,0.014328595779977043
2018-11-27,-0.0009545940152586902
2018-11-28,0.024887594582159007
2018-11-29,-0.003570109024564567
2018-11-30,0.0009693035789716352
2018-12-03,0.026155476604245637
2018-12-04,-0.0312718711064872
2018-12-06,-0.013098737152994255
2018-12-07,-0.023836230589273557
2018-12-10,-0.004426419811655194
2018-12-11,-0.0029873347154622575
2018-12-12,0.011873831519972114
2018-12-13,-0.0018557127612460827
2018-12-14,-0.019407135422360156
2018-12-17,-0.026863141157008916
2018-12-18,-0.003948806631444515
2018-12-19,-0.024754790033922766
2018-12-20,-0.027481976652028096
2018-12-21,-0.011120619531006112
2018-12-24,-0.02963889355744145
2018-12-26,0.04423397592447616
2018-12-27,-0.0001841627322052711
2018-12-28,-0.018625982252421906
2019-01-02,0.0030013257259856718
2019-01-03,-0.029117832663592767
2019-01-07,0.015667857564826644
2019-01-08,0.013090876068752881
2019-01-09,0.0056613859882465095
2019-01-10,0.006167898054294491
2019-01-11,-0.004729734844634151
2019-01-14,-0.00636038724034686
2019-01-15,-0.01852835226453804
2019-01-16,0.013175990560066044
2019-01-17,0.0012969820983949032
2019-01-18,0.005985519753662684
2019-01-22,-0.018130990058816344
2019-01-23,-0.003011647048636845
2019-01-24,-0.0023837093495804548
2019-01-25,0.018905634620481532
2019-01-28,-0.004618359026709445
2019-01-29,0.003062463450433436
2019-01-30,0.010392766144482406
2019-01-31,0.0010233056185658962
2019-02-01,0.013214735002182109
2019-02-11,-0.0016313205326667147
2019-02-12,-0.0014718058257907106
2019-02-13,0.0046887088546439006
2019-02-14,0.00034743221941081965
2019-02-15,0.009479299629536586
2019-02-19,0.024081128166711332
2019-02-20,0.000384863700433306
2019-02-21,0.015005794407943397
2019-02-22,0.0034149054146194926
2019-02-25,0.022327289432559086
2019-02-26,-0.006679239923326981
2019-02-27,0.004878447805034963
2019-02-28,-0.01345577846575363
2019-03-01,-0.02148476749029586
2019-03-04,-0.003803360004399345
2019-03-05,-0.002572699265789376
2019-03-06,-0.003998679564156787
2019-03-07,-0.020788450661878125
2019-03-08,-0.02271650210688852
2019-03-11,0.018965779617566306
2019-03-12,-0.019902832316274037
2019-03-13,0.01516051052631515
2019-03-14,-0.005990296421342648
2019-03-15,0.007680293201827583
2019-03-18,-0.0030663797321750456
2019-03-19,-3.0041371840916964e-05
2019-03-20,-0.012429894833685524
2019-03-21,0.01801769144577373
2019-03-22,-0.027399294970487136
2019-03-25,-0.006336182008512662
2019-03-26,0.003380366892480933
2019-03-27,-0.005746747791375387
2019-03-28,0.009555240825302454
2019-03-29,0.010799486253834239
2019-04-01,0.012957020082140912
2019-04-02,0.004522767671841073
2019-04-03,0.008172940257472517
2019-04-04,0.0028811636385282884
2019-04-08,0.0034427773564594715
2019-04-09,-0.016820314185609527
2019-04-10,0.011146800429485612
2019-04-11,-0.009956114318038079
2019-04-12,0.002563432583947561
2019-04-15,-0.006297435108982566
2019-04-16,0.006822951305686909
2019-04-17,0.007118987862243157
2019-04-18,-0.011286123470951436
2019-04-22,-0.00716096160808024
2019-04-23,-0.0008978505057116032
2019-04-24,-0.023516505276585484
2019-04-25,-0.011348384548273735
2019-04-26,0.0015477943456714026
2019-04-29,0.00716651560955622
2019-04-30,-0.010252904149049835
2019-05-06,-0.01302954401864483
2019-05-07,0.00042775703111853306
2019-05-08,-0.016167701124732675
2019-05-09,-0.011395806423034779
2019-05-10,0.003510004816533252
2019-05-13,-0.04009558419643028
2019-05-14,0.01132737588566675
2019-05-15,0.003363882208325658
2019-05-16,-0.00539139030679991
2019-05-17,-0.023433994936033598
2019-05-20,-0.010905213103292389
2019-05-21,0.010401351669311894
2019-05-22,-0.0019242507619902489
2019-05-23,-0.022747006065136074
2019-05-24,-0.002820061972408348
2019-05-28,-0.004668636588330974
2019-05-29,-0.00756298521429314
2019-05-30,0.004662339905962764
2019-05-31,-0.003779459425200189
2019-06-03,0.0027387285000065186
2019-06-04,0.02727158096325748
2019-06-05,-0.008523797628659449
2019-06-06,0.0031689571441336625
2019-06-10,0.010790080510412296
2019-06-11,0.014111416817418955
2019-06-12,-0.01939188395924335
2019-06-13,0.011750505502754423
2019-06-14,-0.019186847262378022
2019-06-17,0.00762063319318222
2019-06-18,0.0003816905817854207
2019-06-19,-0.002881220008162407
2019-06-20,0.01100575579728348
2019-06-21,0.00012085634323786616
2019-06-24,-0.0061014230427069525
2019-06-25,-0.017529130372736887
2019-06-26,0.009998781699464818
2019-06-27,0.0002044913349848168
2019-06-28,0.00730197268328487
2019-07-01,-0.012118817808777747
2019-07-02,0.004227950971496397
2019-07-03,0.0040602437694411304
2019-07-05,-0.010571870429529048
2019-07-08,-0.0108320556853786
2019-07-09,-0.005023984490314317
2019-07-10,-0.002238044685759671
2019-07-11,0.0037994358801750417
2019-07-12,0.014181769534898293
2019-07-15,0.00671213482581164
2019-07-16,-0.0008559137943050842
2019-07-17,-0.0032525612118930866
2019-07-18,-0.00032123053465030606
2019-07-19,0.011026641550764335
2019-07-22,-0.0004561997847783647
2019-07-23,0.0006066163668019351
2019-07-24,0.010286741385489167
2019-07-25,-0.02928107079848505
2019-07-26,-0.012586971494702715
2019-07-29,-0.01499716842804813
2019-07-30,0.011378182992597952
2019-07-31,-0.0008875406680739326
2019-08-01,-0.02337607749099731
2019-08-02,-0.02884507952559727
2019-08-05,-0.04164484286855453
2019-08-06,-0.0043105756831833065
2019-08-07,0.023114406456223806
2019-08-08,0.03615956724200476
2019-08-09,-0.008984912343163861
2019-08-12,-0.024560915197413748
2019-08-13,-0.00403554813234382
2019-08-14,-0.027079540655357164
2019-08-15,-0.028016901120570554
2019-08-16,0.020845339982989666
2019-08-19,0.0029240614602973284
2019-08-20,0.007173446737843883
2019-08-21,0.0017229993246915209
2019-08-22,-0.04315672092329699
2019-08-23,-0.03814557681431594
2019-08-26,-0.004498084529854271
2019-08-27,-0.005216499723697854
2019-08-28,0.015501639321237756
2019-08-29,0.014523446678365765
2019-08-30,-0.006436821047717681
2019-09-03,-0.013235562256693317
2019-09-04,0.01349923614574438
2019-09-05,-0.007651900132170122
2019-09-06,0.02263294203670477
2019-09-09,0.01615956738769786
2019-09-10,0.01047570452598286
2019-09-11,0.016251271551223564
2019-09-12,0.007289097750606905
2019-09-16,-0.012259951516496954
2019-09-17,-0.010392680838960645
2019-09-18,0.00191742584928003
2019-09-19,0.002974508537764084
2019-09-20,0.005486334849661935
2019-09-23,-0.004535373116253569
2019-09-24,-0.017400122264107927
2019-09-25,-0.008680344947735093
2019-09-26,-7.778910948778861e-05
2019-09-27,-0.0010899036465496766
2019-10-08,-0.01298327897243298
2019-10-09,0.0011480045999069787
2019-10-10,0.011879734792434498
2019-10-11,0.026361137529789334
2019-10-14,-0.00990642884279519
2019-10-15,0.0052859297582235325
2019-10-16,-0.0006517770737388548
2019-10-17,0.006082248271353545
2019-10-18,-0.007639484737820017
2019-10-21,0.002742988106338966
2019-10-22,0.00045845526466485305
2019-10-23,0.0028307161577978777
2019-10-24,0.019056459283689504
2019-10-25,-0.005860517790254778
2019-10-28,0.00425893515052754
2019-10-29,-0.007302790047112661
2019-10-30,0.0068716734045987625
2019-10-31,-0.00603131120324174
2019-11-01,0.034369635351602326
2019-11-04,0.027090015714550292
2019-11-05,-0.004950172244621191
2019-11-06,-0.007086781937123586
2019-11-07,0.019266351237224717
2019-11-08,-0.009165810647964475
2019-11-11,-0.0028223964317279186
2019-11-12,-0.02294919697250386
2019-11-13,-0.010990627897479573
2019-11-14,-0.003281854316433652
2019-11-15,0.004452985431270144
2019-11-18,-0.008826568537432255
2019-11-19,0.0015723119115520368
2019-11-20,-0.02291155953456795
2019-11-21,0.005237678627720893
2019-11-22,-0.003142019994239229
2019-11-25,0.0028835751126728877
2019-11-26,0.00685130378086897
2019-11-27,0.004272510184164941
2019-11-29,-0.015259835547441094
2019-12-02,0.008327495479989623
2019-12-03,-0.02680160324095196
2019-12-04,0.000567383766339969
2019-12-05,-4.262779125092757e-05
2019-12-06,0.00798046741405977
2019-12-09,-0.004942726551762701
2019-12-10,0.005950863241242395
2019-12-11,0.014188842323876311
2019-12-12,0.02209708518294987
2019-12-13,-0.012819997093783156
2019-12-16,0.013161702753072095
2019-12-17,0.0008292811459484784
2019-12-18,0.0035002783587390926
2019-12-19,0.005241875897745224
2019-12-20,0.00750227144977668
2019-12-23,0.0018174626385500329
2019-12-24,-0.024200584167982323
2019-12-26,0.014944351376223321
2019-12-27,-0.028351088811167168
2019-12-30,0.004204704369829615
2019-12-31,0.005978981037201986
2020-01-02,0.017621489489621237
2020-01-03,-0.01869754316471592
2020-01-06,0.006761106676264259
2020-01-07,0.009390586096465103
2020-01-08,-0.018507689467629044
2020-01-09,0.008488961183405794
2020-01-10,-0.01556715594320216
2020-01-13,0.05355002810542667
2020-01-14,0.024622526151877988
2020-01-15,0.005557738626726894
2020-01-16,0.00674189050284351
2020-01-17,0.007833694327721793
2020-01-21,-0.009297419899817187
2020-02-03,0.03583887116156999
2020-02-04,0.08523881363012653
2020-02-05,-0.0292857334050747
2020-02-06,-0.004584594546689472
2020-02-07,-0.025837436642722287
2020-02-10,0.01583897419639802
2020-02-11,0.022983574117358734
2020-02-12,0.02366430604766105
2020-02-13,-0.0023012731444692794
2020-02-14,-0.0019606957525380273
2020-02-17,0.013193834335667811
2020-02-18,-0.010208769985377349
2020-02-19,0.021688429863000482
2020-02-20,0.02354395308823702
2020-02-21,-0.0209482308007211
2020-02-24,-0.059037302189593355
2020-02-25,-0.005587462056680391
2020-02-26,-0.006735243548700832
2020-02-27,-0.06156858217967679
2020-02-28,-0.004642035492135193
2020-03-02,0.04070429012211864
2020-03-03,-0.00688517166252729
2020-03-04,0.02576697203308199
2020-03-05,-0.016519358912639493
2020-03-06,-0.024221976159493258
2020-03-09,-0.09933206337397571
2020-03-10,0.03268170501556961
2020-03-11,-0.05265707271709349
2020-03-12,-0.10558437917877432
2020-03-13,0.026877779943372405
2020-03-16,-0.13454551579326984
2020-03-17,0.05187979052092723
2020-03-18,-0.07861117391748186
2020-03-19,-0.011756024251154015
2020-03-20,-0.025582637152726777
2020-03-23,-0.030609834666970325
2020-03-24,0.14739967757443806
2020-03-25,0.0704258161964241
2020-03-26,0.015634982570568102
2020-03-27,-0.056535637811789954
2020-03-30,0.019259005808611684
2020-03-31,-0.0021520522489742455
2020-04-01,-0.05764835226810913
2020-04-02,0.012244689045335317
2020-04-03,-0.031099586828189887
2020-04-07,0.01818078331749589
2020-04-08,0.030510936291059654
2020-04-09,0.03391392113683782
2020-04-13,-0.006417743195377103
2020-04-14,0.03453095311327829
2020-04-15,-0.044718566100429666
2020-04-16,0.018788625040413585
2020-04-17,0.029626066924249538
2020-04-20,-0.015483244144286609
2020-04-21,-0.04095063931831522
2020-04-22,0.02861795292440072
2020-04-23,0.0007070464928846136
2020-04-24,-0.0011401176070711932
2020-04-27,0.03615444575072971
2020-04-28,0.003693594681949488
2020-04-29,0.036430675053601855
2020-04-30,-0.019365089366322932
2020-05-06,-0.005363940229512042
2020-05-07,0.014012829607544594
2020-05-08,0.035580120515782014
2020-05-11,-0.0026940302392876
2020-05-12,-0.04866238353258206
2020-05-13,0.006424039251597905
2020-05-14,-0.0010668642293826165
2020-05-15,-0.006616855420969949
2020-05-18,0.05402287613462918
2020-05-19,-0.00012336806184752493
2020-05-20,0.029614597027052818
2020-05-21,0.0075580041887133255
2020-05-22,-0.019376764991118373
2020-05-26,0.051140922365676376
2020-05-27,0.00960114051940737
2020-05-28,0.0012360780546723698
2020-05-29,0.0030677639270384233
2020-06-01,0.029247414621022743
2020-06-02,-0.001078334578262015
2020-06-03,0.024793571565237017
2020-06-04,0.0026993296454309594
2020-06-05,0.030688269735393063
2020-06-08,0.03854416979153982
2020-06-09,-0.01521753003282363
2020-06-10,0.005250688518799232
2020-06-11,-0.07180905551280285
2020-06-12,0.01656468167694234
2020-06-15,-0.015597486374791308
2020-06-16,0.030228330820483967
2020-06-17,-0.005642476004739551
2020-06-18,0.006881272592786642
2020-06-19,0.009924338935735544
2020-06-22,-0.0017022221164984357
2020-06-23,0.011721228661367036
2020-06-24,-0.016071711366692016
2020-06-29,0.00799136592687648
2020-06-30,0.005987275309042842
2020-07-01,0.00750598180760096
2020-07-02,0.013593574347340482
2020-07-06,0.07845650512233698
2020-07-07,0.007935069738894851
2020-07-08,0.014139417665206854
2020-07-09,-0.0017471532281244898
2020-07-10,0.03679395306944108
2020-07-13,0.02618208617785458
2020-07-14,-0.01287493036361088
2020-07-15,0.011780777891179935
2020-07-16,-0.0482571556155253
2020-07-17,-0.0008356302277574426
2020-07-20,0.022922669965814407
2020-07-21,0.00023739503220565101
2020-07-22,-0.0007438086530821724
2020-07-23,0.004173954802187816
2020-07-24,-0.04371317047786781
2020-07-27,0.005250085567259405
2020-07-28,0.0017382203667018988
2020-07-29,0.020657384922188937
2020-07-30,-0.008331632333358862
2020-07-31,0.014566214602083705
2020-08-03,0.04126328759274162
2020-08-04,0.0007436527509709698
2020-08-05,0.017894058568465786
2020-08-06,0.002113701095739301
2020-08-07,-0.004253842633736965
2020-08-10,0.0040280004597399366
2020-08-11,0.0006491608748963502
2020-08-12,0.014046601062813496
2020-08-13,-0.006819507953133877
2020-08-14,-0.006047471258844021
2020-08-17,0.01401906148569197
2020-08-18,-0.0038476021660627893
2020-08-19,-0.01846309159638551
2020-08-20,-0.029861451537953172
2020-08-21,0.01234660490279621
2020-08-24,0.019531045902850402
2020-08-25,0.00848493424200312
2020-08-26,-0.0003309665982130345
2020-08-27,0.010889730270171573
2020-08-28,0.008242982625333045
2020-08-31,-0.0041775876171070165
2020-09-01,0.026961045059526848
2020-09-02,0.0004872800039480425
2020-09-03,-0.0434828136366247
2020-09-04,0.0037564927792547607
2020-09-08,-0.045160742120621246
2020-09-09,0.011044487300779702
2020-09-10,-0.01414955863245975
2020-09-11,0.013181901509523326
2020-09-14,0.039289437555850744
2020-09-15,0.04020865391814698
2020-09-16,-0.0036879664865230983
2020-09-17,0.006639406368875247
2020-09-18,0.00739502561237275
2020-09-21,-0.014438403421656223
2020-09-22,-0.011883684760707032
2020-09-23,-0.04768461074694633
2020-09-24,-0.014344354030648763
2020-09-25,0.011103910035074344
2020-09-28,0.020722373754579977
2020-09-29,0.025759767384794952
2020-10-12,0.003409337478415946
2020-10-13,-0.0012894297898087743
2020-10-14,0.008267167530187844
2020-10-15,-0.0011110695632039935
2020-10-16,-0.01695627955058984
2020-10-19,-0.014105599327845017
2020-10-20,0.026847467386403964
2020-10-21,-0.008146827414477118
2020-10-22,0.007326204698084968
2020-10-23,-0.009330826215499443
2020-10-26,0.0041556383927960515
2020-10-27,0.02082991040004814
2020-10-28,-0.018136560235689818
2020-10-29,0.02491267710575974
2020-10-30,0.009016267750037376
2020-11-02,0.027437503804682142
2020-11-03,0.013724549683241716
2020-11-04,0.011580198997875166
2020-11-05,0.09045052479379576
2020-11-06,-0.010857447427069001
2020-11-09,0.029250958254306205
2020-11-10,-0.025634553570137067
2020-11-11,-0.012120403313921075
2020-11-12,0.012939252510778255
2020-11-13,0.01857066936449503
2020-11-16,0.026544631459857103
2020-11-17,-0.015374925641209711
2020-11-18,-0.0015005304560808137
2020-11-19,0.011433378672942567
2020-11-20,0.03174874178310223
2020-11-23,0.019731714253768164
2020-11-24,0.03387544336595576
2020-11-25,-0.02778634602627548
2020-11-27,0.006273964816095818
2020-11-30,-0.018947925487823186
2020-12-01,0.041712599983023305
2020-12-02,-0.00023070590730828872
2020-12-03,-0.014330047864614207
2020-12-04,0.020014031399052057
2020-12-07,0.04072490483193468
