Date,r_obs,r_true_ar,r_true_ma1,r_true_ma2,r_true_ma3
2005-01-31,0.0,0.0029113108987023004,0.0029646104690362073,0.002970271815829459,0.0029820762918125673
2005-02-28,0.0,0.0029113108987023004,0.003004179451755333,0.002759149325387434,0.002743549657570451
2005-03-07,0.0,0.0029113108987023004,0.002999515401372664,0.0028108288458667005,0.002622690093185821
2005-03-14,0.0,0.0029113108987023004,0.0030000570774049223,0.00282210362232003,0.0026754289685697362
2005-03-21,0.0,0.0029113108987023004,0.002999994058737346,0.0028162173819317143,0.0026939048937627006
2005-03-28,0.0,0.0029113108987023004,0.0030000013888604703,0.002815912515718542,0.0026947514829539
2005-04-04,0.0,0.0029113108987023004,0.003000000536224782,0.002816457047349752,0.002689450934272919
2005-04-11,0.0,0.0029113108987023004,0.003000000635402602,0.0028164209034903694,0.002688751585597394
2005-04-18,0.0,0.0029113108987023004,0.0030000006238663232,0.002816377811799672,0.0026892465207359185
2005-04-25,0.0,0.0029113108987023004,0.0030000006252082134,0.002816385899366837,0.002689599681898187
2005-05-16,0.0,0.0029113108987023004,0.003000000625052126,0.002816388707963154,0.002689561774989287
2005-05-23,0.0,0.0029113108987023004,0.0030000006250702816,0.0028163876836019694,0.0026895020943445095
2005-05-30,0.0,0.0029113108987023004,0.00300000062506817,0.0028163875576871318,0.0026894890404326735
2005-06-06,0.0,0.0029113108987023004,0.0030000006250684155,0.0028163876610190486,0.002689498305974725
2005-06-13,0.0,0.0029113108987023004,0.003000000625068387,0.002816387660066432,0.002689502340085738
2005-06-20,0.0,0.0029113108987023004,0.0030000006250683903,0.0028163876512120887,0.002689501916228263
2005-06-27,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652312315,0.0026895009973372875
2005-07-04,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876529539666,0.002689500873936951
2005-07-11,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652784782,0.0026895009974773386
2005-07-18,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527485636,0.0026895010548019164
2005-08-08,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527674027,0.002689501045441737
2005-08-15,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527683793,0.0026895010332886626
2005-08-22,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652766633,0.0026895010317319864
2005-08-29,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527667487,0.002689501033603093
2005-09-05,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652766887,0.0026895010343280235
2005-09-12,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652766861,0.0026895010341818374
2005-09-19,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652766852,0.0026895010340110548
2005-09-26,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527668554,0.002689501033995762
2005-10-17,0.0,0.0029113108987023004,0.00300000062506839,0.002816387652766856,0.002689501034022279
2005-10-24,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527668554,0.0026895010340318532
2005-10-31,0.0,0.0029113108987023004,0.00300000062506839,0.0028163876527668554,0.0026895010340294173
2005-11-07,0.00021549402087472913,0.0029411126928424918,0.0030250667038630007,0.0028411533831734057,0.002713580636695589
2005-11-14,-0.00021549402087472913,0.002881509104562109,0.0029720188815904286,0.002807469357520946,0.002681966304873729
2005-11-21,0.0,0.0029113108987023004,0.003003255437354977,0.0027965705710298228,0.002683055691234691
2005-11-28,0.0,0.0029113108987023004,0.002999622028108223,0.002819438781307154,0.002675220833640371
2005-12-05,0.0,0.0029113108987023004,0.0030000446631405202,0.0028177560901892097,0.002692164976112929
2005-12-12,0.0,0.0029113108987023004,0.002999995502597792,0.0028159657057052847,0.0026908997059390065
2005-12-19,0.0,0.0029113108987023004,0.0030000012209097553,0.0028163174361668106,0.0026900411692068653
2005-12-26,0.0,0.0029113108987023004,0.003000000555760636,0.0028164323254418425,0.0026891415535146906
2006-01-16,0.0,0.0029113108987023004,0.003000000633130208,0.002816388609883129,0.002689401487442074
2006-01-23,0.0,0.0029113108987023004,0.003000000624130646,0.0028163836675107958,0.0026895089098628294
2006-02-13,0.0,0.0029113108987023004,0.0030000006251774676,0.0028163880277460966,0.0026895325570880707
2006-02-20,-0.030636969461889763,-0.0013256356916317882,-0.000563665259698642,-0.0007045771418694603,-0.0007339144082977559
2006-02-27,0.0,0.0029113108987023004,0.0034145231696041584,0.0005633441594982236,0.00033729861540089407
2006-03-06,0.0,0.0029113108987023004,0.0029517837199250388,0.0033807556869778843,0.0012536402377562347
2006-03-13,0.0,0.0029113108987023004,0.003005609173921159,0.0029469741563948773,0.0032838707987228573
2006-03-20,0.0,0.0029113108987023004,0.002999348243499304,0.0027524222290748255,0.0029051358513280563
2006-03-27,0.0,0.0029113108987023004,0.003000076509530281,0.0028124108026442644,0.002706285157496666
2006-04-03,0.0,0.0029113108987023004,0.00299999179825318,0.002822393557593817,0.0026294935661968356
2006-04-10,0.0,0.0029113108987023004,0.0030000016517959284,0.0028160424051753515,0.0026806012598569644
2006-04-17,0.0,0.0029113108987023004,0.0030000005056403274,0.0028159063310618806,0.0026947539086714556
2006-04-24,0.0,0.0029113108987023004,0.003000000638960159,0.0028164729183335884,0.0026936341950755628
2006-05-15,0.0,0.0029113108987023004,0.0030000006234525115,0.0028164196072195304,0.002689152529485781
2006-06-05,0.0,0.0029113108987023004,0.0030000006252563476,0.002816376583783758,0.0026888273948986884
2006-06-12,0.0,0.0029113108987023004,0.0030000006250465268,0.0028163861528933483,0.0026893370231402427
