Date,r_obs,r_true_ar,r_true_ma1,r_true_ma2,r_true_ma3
2021-01-11,0.10724553035359641,0.0872824097122154,0.0594752679633955,0.0726896716544124,0.08007617042148454
2021-01-18,0.06559728248581465,0.05493120706829944,0.01814318118776383,0.022728944238800033,0.04739716976062739
2021-01-25,0.0836990188766471,0.06899213332972776,0.060439366757794585,0.0739092793461601,0.05899389973832396
2021-02-01,0.028778964550042474,0.02633175989996574,-0.009184096044764653,-0.012742423349601475,0.008874059073964656
2021-02-08,0.02105340919783316,0.020330762990574635,0.03721726652787076,0.03810183272433089,0.029278915581009916
2021-03-01,0.050966443592027844,0.04356637761842626,0.024849458542711356,0.03930431071347747,0.02810926872696292
2021-03-08,0.02454110891611805,0.023039911301100488,0.014003200113416143,0.005168784540560575,0.034163733702428895
2021-03-15,0.012048338516173374,0.01333587409704869,0.012713263469734446,0.019220883546150522,0.010807357809937626
2021-03-22,0.02366974408590572,0.022363059293100715,0.022846820678181064,0.023014000053985784,0.014406581641022216
2021-03-29,0.03448617607116944,0.030764963357595473,0.023401841178781385,0.02946556133759424,0.030125532747597897
2021-04-19,0.0,0.003977059241340269,-0.004194344625383092,-0.010209417400030254,0.012974894858847983
2021-04-26,-0.01117330059812538,-0.004702050453715287,0.00874038081114003,0.006968533368568917,-0.006937431645009269
2021-05-17,0.0,0.003977059241340269,0.007348135043864156,0.0091087196161432,-0.0061766779226782
2021-05-24,0.0,0.003977059241340269,0.008444675821209877,0.00518836230960718,0.014257287543359042
2021-05-31,0.0,0.003977059241340269,0.0075781102964566725,0.00856257150628371,0.014468069398960122
2021-06-07,-0.01129955525393278,-0.00480012156507944,-0.0006580697572784316,-0.00525210988262418,-0.006892640925775448
2021-06-28,-0.005698021114637797,-0.00044900536368623145,0.01026458334641464,0.010278773478126838,-0.003090848347966732
2021-07-05,0.0,0.003977059241340269,0.006139788101950611,0.005886111022026477,0.007512426733031581
2021-07-12,0.0,0.003977059241340269,0.009395989930584542,0.007512646544778881,0.014946775128621331
2021-07-19,0.0,0.003977059241340269,0.006825158721737022,0.007128165540632276,0.003940187382706841
2021-07-26,0.011363758650315248,0.012804111463560969,0.017826443165558068,0.018626750289213734,0.011827983937276718
2021-08-02,0.0056338177182553295,0.008353252430565778,0.004617064014386871,0.004477178926360771,0.009560389198679358
2021-08-09,0.03315220731690083,0.029728773464877796,0.03677198207711447,0.04193934664220178,0.038117450899069254
2021-08-16,0.047754431295899735,0.041071375643393,0.022913986998637413,0.03072111776689394,0.03640173790358704
2021-08-23,0.06031979023352285,0.0508317976082039,0.043775581404038214,0.048329882251667275,0.05639252638621727
2021-08-30,0.07966740273387174,0.0658604858416637,0.04258030277165926,0.0569926304353732,0.056331706932310543
2021-09-06,0.11075136429270316,0.09000564418200682,0.06806524231491347,0.0803406173962016,0.08894992357805259
2021-09-13,0.12492592316876205,0.10101604798202442,0.05913555353804387,0.07749050211485309,0.09157136146075107
2021-10-18,0.03911489864601414,0.03436042654434598,-0.001563387531095889,-0.00969331773393663,0.027020191015601214
2021-10-25,0.018349138668195764,0.018230160723079317,0.02996445245588667,0.03394042229387231,0.0014539271509666704
2021-11-01,0.00518135874199821,0.008001794859639338,-0.0053234084878224786,-0.00468852423745925,-0.012428201731736498
2021-11-08,0.005154650588664822,0.00798104870764091,0.022515801173493916,0.018184140160113597,0.03005969363377365
2021-11-15,0.0102302682508153,0.0119236475908533,0.004543602291526639,0.011236047621353312,0.014718400087099974
2021-11-22,0.010126668817928675,0.011843174427666458,0.018651131151901926,0.013053108713569364,0.013241114743323328
2021-11-29,0.019950786419348887,0.019474276228879747,0.015269313296090128,0.02319434678895134,0.010363946817566829
2021-12-06,0.0411182469294733,0.03591657187104205,0.03465133975260613,0.036748547886319156,0.04463407529185451
2021-12-13,0.05531363798405131,0.046943157528959785,0.030556412776814246,0.04059659029904177,0.04848380185038758
2021-12-20,0.079697701632508,0.06588402118492184,0.053041006737430105,0.06170578524298698,0.06683773667837677
