Date,obs,true_ar,true_ma
2005-01-14,0.0,0.0009622515723582514,0.0010617355619518913
2005-01-21,0.0,0.0009622515723582514,0.001135532453943538
2005-01-28,0.0,0.0009622515723582514,0.0011139089087674556
2005-02-04,0.0,0.0009622515723582514,0.001119722442235612
2005-02-25,0.0,0.0009622515723582514,0.0011181207618219642
2005-03-04,0.0,0.0009622515723582514,0.0011185591209605333
2005-03-11,0.0,0.0009622515723582514,0.0011184389287744432
2005-03-18,0.0,0.0009622515723582514,0.0011184718674026731
2005-03-25,0.0,0.0009622515723582514,0.0011184628393467282
2005-04-01,0.0,0.0009622515723582514,0.0011184653137283381
2005-04-08,0.0,0.0009622515723582514,0.0011184646355505163
2005-04-15,0.0,0.0009622515723582514,0.0011184648214247806
2005-04-22,0.0,0.0009622515723582514,0.0011184647704805184
2005-04-29,0.0,0.0009622515723582514,0.001118464784443276
2005-05-20,0.0,0.0009622515723582514,0.0011184647806163758
2005-05-27,0.0,0.0009622515723582514,0.0011184647816652492
2005-06-03,0.0,0.0009622515723582514,0.001118464781377775
2005-06-24,0.0,0.0009622515723582514,0.0011184647814565657
2005-07-01,0.0,0.0009622515723582514,0.0011184647814349708
2005-07-08,0.0,0.0009622515723582514,0.0011184647814408894
2005-07-15,0.0,0.0009622515723582514,0.0011184647814392672
2005-08-05,0.0,0.0009622515723582514,0.0011184647814397118
2005-08-12,0.0,0.0009622515723582514,0.0011184647814395901
2005-08-19,0.0,0.0009622515723582514,0.0011184647814396233
2005-08-26,0.0,0.0009622515723582514,0.0011184647814396142
2005-09-02,0.0,0.0009622515723582514,0.0011184647814396168
2005-09-09,0.0,0.0009622515723582514,0.0011184647814396161
2005-09-16,0.0,0.0009622515723582514,0.0011184647814396161
2005-09-23,0.0,0.0009622515723582514,0.0011184647814396161
2005-09-30,0.0,0.0009622515723582514,0.0011184647814396161
2005-10-21,0.0,0.0009622515723582514,0.0011184647814396161
2005-10-28,0.0,0.0009622515723582514,0.0011184647814396161
2005-11-04,0.0,0.0009622515723582514,0.0011184647814396161
2005-11-11,0.0,0.0009622515723582514,0.0011184647814396161
2005-11-18,0.0,0.0009622515723582514,0.0011184647814396161
2005-11-25,0.0,0.0009622515723582514,0.0011184647814396161
2005-12-02,0.0,0.0009622515723582514,0.0011184647814396161
2005-12-09,0.0,0.0009622515723582514,0.0011184647814396161
2005-12-16,0.0,0.0009622515723582514,0.0011184647814396161
2005-12-23,0.0,0.0009622515723582514,0.0011184647814396161
2005-12-30,0.0,0.0009622515723582514,0.0011184647814396161
2006-01-06,0.0,0.0009622515723582514,0.0011184647814396161
2006-01-13,0.0,0.0009622515723582514,0.0011184647814396161
2006-01-20,0.0,0.0009622515723582514,0.0011184647814396161
2006-01-27,0.0,0.0009622515723582514,0.0011184647814396161
2006-02-17,-0.030636969461889763,-0.010594350413691937,-0.00727848869288524
2006-02-24,0.0,0.0009622515723582514,0.003419894357810879
2006-03-03,0.0,0.0009622515723582514,0.00048769100006859655
2006-03-10,0.0,0.0009622515723582514,0.0012913467011603308
2006-03-17,0.0,0.0009622515723582514,0.0010710814578947534
2006-03-24,0.0,0.0009622515723582514,0.0011314515608193464
2006-03-31,0.0,0.0009622515723582514,0.0011149053764413978
2006-04-21,0.0,0.0009622515723582514,0.0011194403400112138
2006-04-28,0.0,0.0009622515723582514,0.001118197401209748
2006-06-02,0.0,0.0009622515723582514,0.0011185380647763688
2006-06-09,0.0,0.0009622515723582514,0.0011184446960075397
2006-06-16,0.0,0.0009622515723582514,0.0011184702864370628
2006-06-23,0.0,0.0009622515723582514,0.0011184632726347883
2006-06-30,0.0,0.0009622515723582514,0.001118465194971508
2006-07-07,0.0,0.0009622515723582514,0.0011184646680991613
2006-07-14,0.0,0.0009622515723582514,0.0011184648125038678
2006-07-21,0.0,0.0009622515723582514,0.0011184647729255536
2006-07-28,0.0,0.0009622515723582514,0.001118464783773143
2006-08-04,0.0,0.0009622515723582514,0.0011184647808000453
2006-08-11,0.0,0.0009622515723582514,0.0011184647816149093
2007-01-12,0.0,0.0009622515723582514,0.0011184647813915721
2007-01-19,0.0,0.0009622515723582514,0.001118464781452784
2007-01-26,0.0,0.0009622515723582514,0.001118464781436007
2007-02-02,0.0,0.0009622515723582514,0.0011184647814406054
2007-03-23,0.0,0.0009622515723582514,0.001118464781439345
2007-03-30,0.0,0.0009622515723582514,0.0011184647814396905
2007-04-06,0.0,0.0009622515723582514,0.0011184647814395958
2007-04-13,0.0,0.0009622515723582514,0.0011184647814396218
2007-04-20,1.5151400369006751e-05,0.000967966847291489,0.001122617463842738
2007-04-27,-1.5151400369006751e-05,0.0009565362974250138,0.00111317393551885
2007-05-18,0.0,0.0009622515723582514,0.0011199148918068233
2007-05-25,0.0,0.0009622515723582514,0.0011180673364736178
2007-06-01,-0.09531017980432388,-0.034989796967807935,-0.0250039560120102
2007-06-08,0.0,0.0009622515723582514,0.008278074752399334
2007-06-15,-0.016807118316382486,-0.005377578388842668,-0.005450314895379779
2007-06-22,0.0,0.0009622515723582514,0.002918830101448029
2007-06-29,0.0,0.0009622515723582514,0.0006250222479767736
2007-07-06,0.0,0.0009622515723582514,0.0012537070742810995
2007-07-13,0.0,0.0009622515723582514,0.0010813976935161978
2007-07-20,0.0,0.0009622515723582514,0.0011286240960907872
2007-07-27,0.0,0.0009622515723582514,0.0011156803254717038
2007-08-03,0.0,0.0009622515723582514,0.00111922794266687
2007-08-10,-0.10724553035359641,-0.039491942522168526,-0.028275504424880644
2007-08-17,0.0,0.0009622515723582514,0.009174737845857272
