Date,r_obs,r_true_ar,r_true_ma1,r_true_ma2,r_true_ma3
2021-01-13,0.024938948347251966,0.021010421687182302,0.020559660035025996,0.020956838202771545,0.020934856416281414
2021-01-20,0.024332100659529843,0.02071667258314474,0.019160748004893736,0.019617786373604788,0.0198702392062377
2021-01-27,0.10054122922187858,0.05760626397090037,0.06465229603269107,0.06809052648804646,0.06470987807880897
2021-02-03,0.0,0.008938539597390367,-0.02148188729087893,-0.021838678482776954,-0.014838048840466835
2021-02-10,0.0,0.008938539597390367,0.029994048839319838,0.027813786487722654,0.026984221575596788
2021-03-03,0.03200273108617324,0.024429697878977353,0.01829634635738088,0.021126117893355313,0.017021538912602177
2021-03-10,0.053652713492320814,0.034909531720161854,0.03840620139052735,0.03831896649175129,0.040612185409702746
2021-03-17,0.0,0.008938539597390367,-0.0060806982734579774,-0.005463614955452837,-0.003996768901873931
2021-03-24,0.02941388520629218,0.023176547915498176,0.03849955364762669,0.03765627322623188,0.03698824825109487
2021-03-31,0.06317890162153184,0.039520753422847756,0.03197557376071225,0.035415023715437366,0.03259164724979998
2021-04-07,0.05942342047080196,0.037702885042401685,0.03364611335067978,0.03397145769392984,0.03754240637466682
2021-04-14,0.0,0.008938539597390367,-0.0032132823771886983,-0.003123013621169124,-0.0014095425116254258
2021-04-21,0.02531780798428862,0.021193811491884786,0.03429979824959896,0.03376859105872217,0.03254143752449275
2021-04-28,0.0,0.008938539597390367,-0.0036077284024314087,-0.002767551006495471,-0.002796851905350513
2021-05-19,0.028655255760376974,0.022809327730692684,0.03655136804806209,0.035682785828378305,0.03571251124002169
2021-05-26,0.011236073266925217,0.01437744382630629,0.0018128546235400382,0.0033360239995979153,0.0027025410142809767
2021-06-02,0.02210034700066643,0.019636375745919463,0.029326236123073057,0.028076153844209202,0.02939467323383358
2021-06-09,0.0,0.008938539597390367,-0.0006070544783051343,0.00037352195983483827,-0.0005348602454112034
2021-06-16,0.0,0.008938539597390367,0.017452501183587002,0.015672557011726537,0.016939462679355966
2021-06-23,0.010869672236903938,0.01420008470232051,0.013114651980397171,0.014256797539842977,0.011750432725011837
2021-06-30,0.01608613775162482,0.016725153351661342,0.01887902590018175,0.01826535841950531,0.01956163943037091
2021-07-07,0.0,0.008938539597390367,0.005696027075392856,0.005773957147913223,0.005548116565914113
2021-07-14,0.0314161962333781,0.024145781352670558,0.03260391577520742,0.032782469819452986,0.03175101493033353
2021-07-21,0.005141399500418586,0.011427271988241462,0.0005173774734703873,0.0010019111436806345,0.0019236134885360651
2021-07-28,0.0,0.008938539597390367,0.016774101276942194,0.015293539995259649,0.016108886624864267
2021-08-04,0.05971923470162288,0.03784607610504111,0.04299619798603728,0.04565481518865132,0.04148263168711866
2021-08-11,0.05635293655113216,0.03621659462948055,0.025144727018504037,0.026437125739037576,0.029192324131708476
2021-08-18,0.027028672387919173,0.022021968039012244,0.018222883653172383,0.01826526881887983,0.020103091558670023
2021-08-25,0.051959738930710486,0.034090034883157934,0.03744059719108121,0.038884679222655684,0.03728048688844541
2021-09-01,0.029108084158071534,0.02302852266015652,0.012059020712044514,0.012817980145747289,0.01456604681562624
2021-09-08,0.0900804331070475,0.05254263837188792,0.06415865639796442,0.06617218670818474,0.06413456573650117
2021-09-15,0.08607460877124318,0.05060358952424164,0.030308729916515245,0.033987514337940505,0.03523891052839269
2021-09-22,0.03378699757738168,0.025293385248577622,0.019184780986025322,0.018228774537414092,0.023214691212258658
2021-09-29,0.11000089521432876,0.06218528514210611,0.07187804264382414,0.07592405431777142,0.07066952555100478
2021-10-20,0.0,0.008938539597390367,-0.026279698990422852,-0.026453377236590806,-0.01889738190946514
2021-10-27,0.024424552007074496,0.020761424340558936,0.04767748139949932,0.0459550117829456,0.04424608578029253
2021-11-03,0.0,0.008938539597390367,-0.0116788523239304,-0.009404230739290913,-0.010901005890099645
2021-11-10,0.0,0.008938539597390367,0.024132413317034408,0.021003780929365216,0.023734541733419927
2021-11-17,0.0026773777707180813,0.010234544076324225,0.004141851471214512,0.006121121660651874,0.0024977211831507893
2021-11-24,0.005333345975362391,0.01152018509671775,0.01780510950298778,0.015905080742629356,0.01831996530327845
2021-12-01,0.005305052229692464,0.011506489300213021,0.009544629669047138,0.010534486540192279,0.008330291227666362
2021-12-08,0.01052641298698731,0.0140339275278669,0.01767858512848448,0.016796743261245795,0.01795065259860008
2021-12-15,0.0,0.008938539597390367,0.006420285138008281,0.006617932159512511,0.005884687571638044
2021-12-22,0.05103148001244584,0.03364070429976453,0.044001377474265295,0.044841900595882486,0.04324856150833348
