Date,r_obs,r_true_ar,r_true_ma1,r_true_ma2,r_true_ma3
2005-01-31,0.0,0.0025273595092586408,0.00264262001466999,0.0026548435331664537,0.0026012087358684736
2005-02-28,0.0,0.0025273595092586408,0.0026905849936173874,0.0022671382149148924,0.0021999056760089028
2005-03-07,0.0,0.0025273595092586408,0.0026839440450100996,0.0023606369351221136,0.002126943666417067
2005-03-14,0.0,0.0025273595092586408,0.0026848448968550503,0.0024069545452812787,0.0022205175299483053
2005-03-21,0.0,0.0025273595092586408,0.002684722351832326,0.0023842569319778707,0.002249275584161433
2005-03-28,0.0,0.0025273595092586408,0.0026847390155697887,0.0023791075522212636,0.0022345076894495245
2005-04-04,0.0,0.0025273595092586408,0.0026847367495083977,0.0023835524087194707,0.0022231299043216435
2005-04-11,0.0,0.0025273595092586408,0.0026847370576624377,0.0023838736191285352,0.00222472776357912
2005-04-18,0.0,0.0025273595092586408,0.0026847370157575697,0.002383077915097599,0.0022277181035897783
2005-04-25,0.0,0.0025273595092586408,0.002684737021456076,0.002383122090634006,0.002228001668471632
2005-05-16,0.0,0.0025273595092586408,0.0026847370206811547,0.0023832516073476247,0.002227308927134016
2005-05-23,0.0,0.0025273595092586408,0.002684737020786534,0.0023832280417598276,0.0022270984049738906
2005-05-30,0.0,0.0025273595092586408,0.002684737020772204,0.002383208983783299,0.002227222576492196
2005-06-06,0.0,0.0025273595092586408,0.0026847370207741523,0.0023832153472508333,0.002227301193257078
2005-06-13,0.0,0.0025273595092586408,0.0026847370207738874,0.00238321779216015,0.002227287009156668
2005-06-20,0.0,0.0025273595092586408,0.0026847370207739234,0.0023832164089053255,0.0022272647430915376
2005-06-27,0.0,0.0025273595092586408,0.0026847370207739186,0.002383216165576262,0.0022272635117711955
2005-07-04,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164305153678,0.00222726873937454
2005-07-11,0.0,0.0025273595092586408,0.002684737020773919,0.002383216438944098,0.0022272701422931425
2005-07-18,0.0,0.0025273595092586408,0.002684737020773919,0.0023832163929354503,0.0022272691528456403
2005-08-08,0.0,0.0025273595092586408,0.002684737020773919,0.002383216397212574,0.002227268598569902
2005-08-15,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164044901415,0.0022272687252319558
2005-08-22,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164028614543,0.002227268888304559
2005-08-29,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164018284183,0.002227268891550264
2005-09-05,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022329766,0.0022272688521029448
2005-09-12,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164023581065,0.002227268842984299
2005-09-19,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402273926,0.002227268850767044
2005-09-26,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402263133,0.0022272688546528478
2005-10-17,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402278758,0.0022272688535573933
2005-10-24,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402278652,0.00222726885237014
2005-10-31,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276013,0.0022272688523892396
2005-11-07,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022763586,0.0022272688526854202
2005-11-14,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022767636,0.0022272688527431995
2005-11-21,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022766543,0.0022272688526825068
2005-11-28,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022765993,0.0022272688526554854
2005-12-05,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276625,0.00222726885266472
2005-12-12,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276631,0.0022272688526733175
2005-12-19,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022766257,0.0022272688526728587
2005-12-26,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022766253,0.002227268852670646
2006-01-16,0.0,0.0025273595092586408,0.002684737020773919,0.0023832164022766266,0.0022272688526702926
2006-01-23,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526707623
2006-02-13,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526709487
2006-02-20,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.002227268852670872
2006-02-27,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.00222726885267081
2006-03-06,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.002227268852670816
2006-03-13,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708325
2006-03-20,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708342
2006-03-27,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708308
2006-04-03,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708295
2006-04-10,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708303
2006-04-17,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708308
2006-04-24,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708303
2006-05-15,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708303
2006-06-05,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708303
2006-06-12,0.0,0.0025273595092586408,0.002684737020773919,0.002383216402276626,0.0022272688526708308
