Date,obs,true_ar,true_ma
2021-01-13,0.1080964954767012,0.09343617083492406,0.06040142256662827
2021-01-20,0.055791359628415194,0.04994698951707568,0.013563622689227537
2021-01-27,0.06744128079553136,0.059633333424964734,0.05329185268948973
2021-02-03,0.04255961441879741,0.038945435707107005,0.008773861578760218
2021-02-10,0.0,0.0035591823639289128,0.010035656662987138
2021-03-03,0.030771658666754576,0.02914432274270652,0.03173461447788798
2021-03-10,0.012048338516173374,0.01357679095648647,0.0018210056271525457
2021-03-17,0.0,0.0035591823639289128,0.015079156445597297
2021-03-24,0.04106148679777455,0.03769981531646472,0.03582669028545672
2021-03-31,0.01709443335930061,0.017772373857109246,0.0024407377971421076
2021-04-07,0.01680711831638071,0.017533485346559696,0.027175086197605912
2021-04-14,0.0,0.0035591823639289128,-0.0038854872595698448
2021-04-21,0.0,0.0035591823639289128,0.019341682406427557
2021-04-28,-0.01117330059812538,-0.005730874678273026,-0.006389534637476654
2021-05-19,0.0,0.0035591823639289128,0.021215279211818983
2021-05-26,0.0,0.0035591823639289128,0.0005652143443758209
2021-06-02,-0.01129955525393278,-0.005835849295575554,0.007559851772448176
2021-06-09,0.0,0.0035591823639289128,0.010780214739568961
2021-06-16,0.0,0.0035591823639289128,0.008371058374133163
2021-06-23,-0.005698021114637797,-0.0011784455838538092,0.005910655121619769
2021-06-30,0.0,0.0035591823639289128,0.012013910396474384
2021-07-07,0.0,0.0035591823639289128,0.007448088772010643
2021-07-14,0.0,0.0035591823639289128,0.010863755903949245
2021-07-21,0.005698021114637797,0.008296810311711636,0.012571174194192843
2021-07-28,0.005665737535677451,0.008269968083004536,0.011269709196140013
2021-08-04,0.03878602503515616,0.03580787932258115,0.03702049288871663
2021-08-11,0.02681125745065671,0.025851441388227613,0.008798148783322846
2021-08-18,0.031252543504104224,0.029544155140526173,0.03323369006649811
2021-08-25,0.0835867161082664,0.0730574791113034,0.05410455412492973
2021-09-01,0.09445217889368784,0.0820915839561532,0.04661955041351937
2021-09-08,0.11730605019539553,0.10109346850794154,0.06931595203982965
2021-09-15,0.11523526357758485,0.09937170996106084,0.05078770917538944
2021-09-22,0.07216244624823176,0.06355875331106522,0.032426002735163884
2021-09-29,0.093582566359947,0.081368543349475,0.06218664190063783
2021-10-20,0.02127739844728538,0.021250306266753498,-0.014168415621281925
2021-10-27,0.01307208156735129,0.014427983606185376,0.03681415648603931
2021-11-03,0.00518135874199821,0.00786723063011008,-0.00722874047312792
2021-11-10,0.01028286695558478,0.012108887058241303,0.02953600958633728
2021-11-17,0.010178204915755273,0.012021865652916143,0.0019541370207596144
2021-11-24,0.012578782206860595,0.014017829135033926,0.024383898280639332
2021-12-01,0.02712866738825248,0.026115352342750864,0.01848899175882282
2021-12-08,0.03819079873239062,0.0353129775469466,0.031174489869991755
2021-12-15,0.08310053899763048,0.07265324644515832,0.055281327763109386
2021-12-22,0.07472354619593524,0.06568818358961136,0.03098029263062947
2021-12-29,0.07696104113612812,0.0675485520137382,0.050833670076289666
2022-01-05,0.06453852113757286,0.05721982968312846,0.02668818904920439
2022-01-12,0.09278173345096619,0.08070268966189478,0.06587997924729196
2022-01-19,0.05539877938978677,0.049620578106367615,0.008594692668817584
2022-01-26,0.0860128746600406,0.07507471216983132,0.0743518992776748
2022-02-16,0.11011111841642318,0.09511123200992601,0.043186981279558466
2022-02-23,0.08622117544712893,0.07524790416238461,0.04862936353507871
2022-03-02,0.04879016416943216,0.04412583536424907,0.016555934379014457
2022-03-09,0.03258944209894743,0.030655721422723645,0.028430248592791037
2022-03-16,0.00798407434822046,0.010197552599541634,0.0011399317155461365
2022-03-23,0.0,0.0035591823639289128,0.015582861257494817
2022-03-30,-0.0009945301665084116,0.002732278809700374,0.004034154017299094
2022-04-06,0.0,0.0035591823639289128,0.013417704121396869
2022-04-13,-0.01301971320830475,-0.007266077129989509,-0.0033420953602636833
2022-04-20,-0.021396638993547157,-0.014231084264609244,0.002929101843148905
2022-04-27,-0.05069723378847257,-0.038593106446396054,-0.02368202586543976
2022-05-18,0.0,0.0035591823639289128,0.03415207708996251
2022-05-25,0.0,0.0035591823639289128,-0.009113404157925747
2022-06-01,0.004324331063003228,0.0071546537192244,0.026488360664382565
2022-06-08,0.004305711711211302,0.007139172632081283,-0.00015911867346636577
2022-06-15,0.0053561992005253245,0.008012601983788165,0.020561629174725354
2022-06-22,0.002134472528632969,0.0053338926540414154,0.0026503514088102777
2022-06-29,0.0,0.0035591823639289128,0.014452921800047818
2022-07-06,0.0,0.0035591823639289128,0.005623461985779704
2022-07-13,0.0,0.0035591823639289128,0.012228748633309812
2022-07-20,0.002129926257824266,0.005330112650561581,0.00888074786691644
2022-07-27,0.0010632643213295268,0.004443235031208507,0.010587409115577491
2022-08-03,0.002123143048079257,0.005324472740947861,0.010103553472570543
2022-08-10,0.007395701961128154,0.009708349522067722,0.01440990618322223
2022-08-17,0.004201686853699371,0.007052681012921327,0.008798908405048633
2022-08-24,0.014568415828291492,0.01567211290497716,0.020751787448382963
2022-08-31,0.012320484388039787,0.013803067037688738,0.010128212977863482
2022-09-07,0.008130126083250033,0.01031898752717304,0.014940878501466835
2022-09-14,0.0050479662973064165,0.007756321287852391,0.009034788514232896
2022-09-21,0.007024614936963047,0.009399808675803081,0.014931836498304393
2022-09-28,0.013902905168992064,0.015118773098821545,0.01566590024113411
2022-10-19,0.019858808649603432,0.020070817715075035,0.019572339482159223
2022-10-26,0.02587944798781905,0.025076687054340113,0.02115396485516477
2022-11-02,0.01987418620708503,0.020083603407621227,0.015478242277897722
